"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM173",2.78441509714099e-08,-0.320508984724057,0.144,0.191,0.000731688599226709
"THUMPD1",2.84638989554479e-08,-0.274314040814765,0.162,0.212,0.00074797433675126
"KANSL1L",2.88192795436705e-08,-0.269798108053095,0.258,0.315,0.000757313027848572
"CBX4",2.89209299050625e-08,-0.305705594548294,0.171,0.221,0.000759984196045231
"SEPHS2",2.96549985208783e-08,-0.430292687402429,0.142,0.188,0.00077927405113164
"DICER1",2.9783757885108e-08,-0.1709406901343,0.394,0.468,0.000782657589704867
"NPTN",2.98949083249881e-08,-0.219416073633459,0.332,0.399,0.000785578400964039
"PDE6D",3.03649002454488e-08,-0.372442885009906,0.111,0.152,0.000797928848649904
"SMC5",3.04936930965673e-08,-0.138609132898084,0.342,0.415,0.000801313267191594
"BRWD1",3.06988946482387e-08,0.321014679098245,0.461,0.429,0.000806705553566415
"MBD2",3.18671940594e-08,-0.177737799785174,0.357,0.43,0.000837406125492912
"HNRNPLL",3.20284652232409e-08,-0.311961330456664,0.222,0.276,0.000841644009136325
"TMEM30A",3.22712531941508e-08,-0.237171683483917,0.237,0.294,0.000848023991435896
"IQCB1",3.27586668294816e-08,-0.260865981372101,0.231,0.286,0.000860832246945118
"OSER1",3.32730721116887e-08,-0.339828202169251,0.13,0.174,0.000874349788950956
"ANKLE2",3.41329102379704e-08,-0.320846282542471,0.149,0.195,0.000896944615233385
"LMO4",3.43114991769862e-08,-0.216855742883231,0.298,0.36,0.000901637575372842
"LARP7",3.4661560978666e-08,-0.214122316452118,0.278,0.339,0.000910836499397386
"CTDSP2",3.46757090088632e-08,-0.326049293433936,0.132,0.177,0.000911208281334908
"MTLN",3.56047390156719e-08,-0.323603487252478,0.125,0.169,0.000935621331853825
"SRSF9",3.57100321857623e-08,-0.198963827547578,0.339,0.405,0.000938388225777463
"AC079781.5",3.66367937039523e-08,-0.200118263745915,0.146,0.195,0.000962741664952459
"ILRUN",3.68727154611677e-08,-0.21534962436136,0.245,0.305,0.000968941216888564
"COX19",3.72260618853366e-08,-0.299083438625331,0.156,0.204,0.000978226454222874
"PPP1CC",3.73510631823991e-08,-0.247676197559845,0.229,0.284,0.000981511238307083
"ZBTB2",3.76260257434316e-08,-0.409630065665819,0.071,0.106,0.000988736704485895
"AP002381.2",3.79376468300091e-08,-0.369786731692841,0.105,0.146,0.00099692548339898
"HEIH",3.82148766830722e-08,-0.400178686935021,0.119,0.161,0.00100421052947777
"HIST1H2BN",3.89870472722936e-08,-0.589491282251683,0.128,0.171,0.00102450162822133
"ATP2A2",3.92330083906295e-08,-0.346635824346626,0.39,0.45,0.00103096499448896
"DPM1",3.96255501247462e-08,-0.296422153729214,0.172,0.221,0.00104128020617808
"CS",4.00446652629198e-08,-0.33921191037785,0.155,0.202,0.00105229371377901
"PNRC2",4.01261371181408e-08,-0.190490350644031,0.29,0.354,0.0010544346311905
"YARS",4.13031342675488e-08,-0.380934100612678,0.121,0.163,0.00108536376228265
"MED17",4.18174262913014e-08,-0.380284201377231,0.095,0.135,0.00109887832808282
"SF3A2",4.21322112548129e-08,-0.41589040798881,0.069,0.104,0.00110715024735397
"SMG1",4.26223947421322e-08,-0.160010684856144,0.412,0.484,0.00112003128903375
"MARCH2",4.30681468808957e-08,-0.242086879904623,0.197,0.251,0.00113174476373618
"MRPS18C",4.30767366501901e-08,-0.221533088504163,0.195,0.248,0.0011319704856937
"LYSMD3",4.40632740010815e-08,-0.453524222269098,0.114,0.155,0.00115789471420042
"ZC3H7A",4.42294861961786e-08,-0.222335492425809,0.24,0.297,0.00116226243826318
"CHPT1",4.4561467175599e-08,-0.224182747277814,0.223,0.278,0.00117098623444039
"HERPUD2",4.59381948476853e-08,-0.289935562142024,0.21,0.263,0.00120716388420747
"ARID4A",4.63604159210287e-08,-0.178648566041381,0.387,0.458,0.00121825900957279
"TMEM9B",4.64554501879481e-08,-0.210543183970232,0.185,0.238,0.0012207563200389
"BNIP3L",4.67171901596213e-08,0.170987154026919,0.574,0.557,0.00122763432301453
"KRAS",4.70859661336607e-08,-0.212807810826683,0.244,0.303,0.00123732501806033
"SPATA1",4.79589206721143e-08,-0.448959711222232,0.086,0.123,0.00126026451742182
"ANKRD36",4.81628260049016e-08,0.450906790030462,0.266,0.225,0.00126562274175681
"PCF11",4.83768164603478e-08,-0.24280522070587,0.39,0.459,0.00127124598294502
"AL158152.1",4.85889424658126e-08,-0.315122916982248,0.116,0.158,0.00127682023011662
"HERC3",4.88255748814056e-08,-0.158492652470461,0.28,0.346,0.00128303845673358
"DOCK11",4.88747139706642e-08,-0.171251313549768,0.469,0.547,0.00128432973372111
"TTL",4.88766030112578e-08,-0.215363107609594,0.137,0.184,0.00128437937392983
"PCBD1",4.91366941444158e-08,-0.237026218916578,0.193,0.247,0.00129121404872696
"STIP1",4.91404569869059e-08,-0.292400645108882,0.174,0.224,0.00129131292870191
"SKIL",4.98144839014569e-08,-0.176197423572678,0.578,0.655,0.00130902500796248
"LINC01176",4.98539882398621e-08,-0.484260267561786,0.08,0.115,0.0013100631029671
"ABHD6",5.0452982155823e-08,-0.373931324281271,0.107,0.148,0.00132580346509072
"KPNA5",5.09804606636934e-08,-0.364111610417952,0.122,0.165,0.00133966454532054
"U2AF1",5.1117817908171e-08,0.476107945545279,0.111,0.079,0.00134327401899092
"DAPK1",5.12350263505284e-08,-0.278132540578923,0.758,0.782,0.00134635402243919
"AQP9",5.15639633623375e-08,-0.569217317586628,0.086,0.123,0.0013549978292355
"PYURF",5.16244980599972e-08,-0.278676074777291,0.145,0.192,0.00135658856002061
"TOPORS",5.20101684293401e-08,-0.411862051947143,0.111,0.152,0.0013667232059862
"CNPPD1",5.21404066752591e-08,-0.34431034182753,0.097,0.136,0.00137014560661246
"TRMT11",5.2256120028261e-08,-0.277262242917111,0.151,0.198,0.00137318632210264
"LATS2",5.23084321606314e-08,-0.281342260187904,0.181,0.232,0.00137456098031707
"ARHGAP26-AS1",5.23187399692545e-08,-0.578405443040385,0.071,0.105,0.00137483184891207
"RBBP4",5.27651944881144e-08,-0.174863299553353,0.269,0.331,0.00138656378075867
"PML",5.29450823441741e-08,-0.406197011784966,0.123,0.164,0.00139129087384021
"ACOT9",5.31483588372828e-08,-0.291102465477109,0.203,0.254,0.00139663257352612
"SMIM7",5.43851664309275e-08,-0.227097479710805,0.256,0.313,0.00142913340347191
"YBX3",5.43957779804702e-08,-0.177644163587625,0.502,0.579,0.0014294122537708
"RIOK2",5.4481944107191e-08,-0.422430569629459,0.077,0.113,0.00143167652724877
"USPL1",5.4800504592398e-08,-0.302204590396355,0.28,0.34,0.00144004765967904
"CASP9",5.48989982534694e-08,-0.483087905618319,0.093,0.13,0.00144263587610467
"NFAM1",5.49757028479265e-08,-0.361330208003683,0.146,0.19,0.00144465151943781
"MAP1LC3B",5.50278735933103e-08,-0.162631158371103,0.518,0.592,0.00144602246228501
"ISG15",5.50950099586551e-08,0.202486462958849,0.238,0.304,0.00144778667169354
"EXOSC6",5.51153347798347e-08,-0.447600874423024,0.084,0.12,0.0014483207673445
"CD300LB",5.59562209113011e-08,-0.484297181339982,0.119,0.16,0.00147041757310717
"IFT122",5.62608209185516e-08,0.523413660323636,0.133,0.099,0.0014784218520977
"SC5D",5.65826682009671e-08,-0.57693941639447,0.081,0.116,0.00148687935498501
"UBXN2A",5.74302732642407e-08,-0.268297801094997,0.176,0.227,0.00150915272083772
"CCSER2",5.75147585535144e-08,-0.168284745532882,0.308,0.374,0.00151137282526925
"PPP4R3B",5.77846115939147e-08,-0.144383260955612,0.315,0.382,0.00151846402346489
"ZNF655",5.82994732588412e-08,-0.249304416469706,0.197,0.249,0.00153199355829583
"DRAM1",5.92594429444955e-08,-0.240701808954007,0.263,0.321,0.00155721964169545
"CCDC84",6.01349531201527e-08,-0.313988398375757,0.126,0.17,0.00158022629809137
"CLSTN1",6.056563447095e-08,0.446707166943224,0.228,0.187,0.00159154374262762
"GSE1",6.11313766942228e-08,-0.302654142356579,0.164,0.212,0.00160641031677079
"ARL17A",6.14678894466642e-08,-0.469815381698929,0.079,0.115,0.00161525319887944
"FAM118A",6.22355425287151e-08,-0.335988009503564,0.107,0.148,0.00163542558656957
"ZFC3H1",6.33249869455014e-08,-0.160496759600427,0.374,0.445,0.00166405400695389
"LRRC37A3",6.36350185090736e-08,-0.399310626199726,0.074,0.11,0.00167220101638144
"EFTUD2",6.41859907545991e-08,-0.278096255693151,0.174,0.223,0.00168667946504935
"KAT2B",6.45674637982231e-08,-0.274991694964281,0.21,0.262,0.00169670381368971
"PRXL2A",6.48647040193591e-08,-0.409731364920113,0.108,0.147,0.00170451469222072
"ZMYM6",6.5186033785124e-08,-0.206163682307854,0.218,0.273,0.00171295859580549
"PHTF1",6.52058884059304e-08,-0.354777818646264,0.161,0.208,0.00171348033553104
"ZNF207",6.54200465941227e-08,-0.148071469363202,0.452,0.534,0.00171910798440036
"DHX15",6.56312327694482e-08,-0.153892889311695,0.256,0.319,0.00172465753471556
"WHAMM",6.59060317423447e-08,-0.276007080191751,0.133,0.178,0.00173187870212533
"LUC7L2",6.59352650997506e-08,-0.155113569091626,0.4,0.474,0.00173264689629125
"ACAA2",6.87829947493154e-08,-0.317405832098664,0.173,0.221,0.00180747953602251
"BCLAF1",6.90037478861564e-08,-0.125973377813598,0.464,0.543,0.00181328048695242
"FLT1",7.0673968240202e-08,-1.66676316202801,0.073,0.106,0.00185717053741603
"MRAS",7.32118047957722e-08,-0.416565985168511,0.098,0.136,0.0019238598064233
"SACM1L",7.36367697933586e-08,-0.227361438518646,0.208,0.261,0.00193502703662988
"AC118549.1",7.46371757430337e-08,-0.136952064994159,0.263,0.325,0.00196131570417544
"MAFF",7.48822154421571e-08,-0.32478588616997,0.158,0.205,0.00196775485738901
"ZRANB3",7.71932669247703e-08,-0.33434927588186,0.129,0.172,0.00202848466824911
"SVIL",7.74423104969241e-08,-0.34209082777165,0.111,0.15,0.00203502903523817
"PFDN2",7.76602131800397e-08,-0.16193047249106,0.342,0.414,0.00204075508194508
"FTCDNL1",7.78056968984744e-08,-0.279928199227345,0.165,0.213,0.00204457810309811
"CIAO2B",7.79500797044429e-08,-0.179385330691378,0.318,0.383,0.00204837219447335
"MTREX",7.83304794321535e-08,-0.194792571199832,0.247,0.305,0.00205836833851813
"TRAPPC6A",7.86212802220077e-08,-0.282733695224069,0.133,0.177,0.00206601000167392
"GTF2A2",7.87773141590708e-08,-0.208828787390225,0.233,0.289,0.00207011026147206
"TTC14",7.93670976219963e-08,-0.179856994917327,0.244,0.302,0.00208560859131082
"FGR",7.96595331946312e-08,-0.37086004010627,0.172,0.218,0.00209329321328852
"ATG12",8.04050608327217e-08,-0.193231037936654,0.205,0.26,0.00211288418856226
"CENPP",8.05789587838254e-08,-0.235846180522869,0.254,0.312,0.00211745387892136
"CCR5AS",8.07883750291825e-08,-0.39739593543763,0.081,0.117,0.00212295691901686
"NECAP1",8.25383541794988e-08,-0.352493561881471,0.119,0.16,0.00216894287112887
"TIMMDC1",8.31310778437437e-08,-0.260095790232372,0.175,0.224,0.0021845184635779
"PPP1R18",8.3171526635104e-08,-0.132505102550452,0.267,0.331,0.00218558137691726
"CYP4V2",8.38757285572721e-08,-0.482818293387879,0.084,0.12,0.002204086395028
"MRPL54",8.39605623249283e-08,-0.228494125617167,0.212,0.264,0.00220631565677447
"AC023424.3",8.46503999488836e-08,-0.256625175802697,0.156,0.204,0.00222444320985676
"FBXO4",8.50388537015041e-08,-0.530525146787168,0.071,0.104,0.00223465099756812
"JPT1",8.53876536342455e-08,-0.179728296653934,0.412,0.482,0.0022438167622007
"MINDY3",8.54818899324656e-08,-0.290253581712439,0.146,0.191,0.00224629310364533
"NLN",8.576730644434e-08,-0.333997066268299,0.183,0.232,0.00225379327874437
"ST6GAL1",8.68419377125674e-08,0.152557059984471,0.676,0.636,0.00228203243921085
"SELENOF",8.83662351130465e-08,-0.152291230245086,0.365,0.435,0.00232208792630063
"SNTB2",8.86476835422883e-08,-0.378129316673558,0.09,0.127,0.00232948382812425
"AGO1",9.01424320390081e-08,-0.328687644564051,0.124,0.167,0.00236876282912106
"KIAA0586",9.15109133429652e-08,-0.373487254535053,0.149,0.194,0.00240472378082644
"KLHL28",9.2660352067598e-08,-0.207786088151246,0.151,0.198,0.00243492873163234
"TMIGD3",9.32404618014479e-08,0.375899703261111,0.2,0.16,0.00245017285521845
"SLC25A6",9.3544842709959e-08,-0.15220313813751,0.612,0.673,0.0024581713767323
"IK",9.36286823903382e-08,-0.15948145502437,0.273,0.336,0.00246037451585331
"MT2A",9.4287595453597e-08,0.324955089686956,0.316,0.382,0.00247768943332962
"NUDT4",9.43065293898624e-08,-0.525047176651291,0.18,0.226,0.0024781869793068
"TWF1",9.52336587178238e-08,-0.344709946083231,0.119,0.16,0.00250255008378697
"NEPRO",9.661144697406e-08,-0.421410657030631,0.099,0.137,0.00253875560358435
"RDX",9.7156021465398e-08,-0.259413828997875,0.333,0.395,0.00255306593206773
"PIGB",9.71813814012138e-08,-0.397066000032838,0.078,0.113,0.0025537323404611
"SLIRP",9.74002313269057e-08,-0.219440696898541,0.263,0.319,0.00255948327880843
"SNAPIN",9.74070004398014e-08,-0.35756223653409,0.096,0.134,0.0025596611575571
"ARL13B",9.76057091951955e-08,-0.32244433547498,0.117,0.158,0.00256488282623135
"TASOR2",9.83932714447467e-08,-0.176567024741934,0.312,0.374,0.00258557838702505
"AL645568.1",9.95929232008944e-08,-0.336890582193032,0.128,0.171,0.0026171028358731
"SESN2",1.00057687396135e-07,-0.340316892415291,0.103,0.143,0.00262931590939564
"AL354733.3",1.01167075053504e-07,-0.384340702055928,0.067,0.1,0.00265846839825598
"CCND1",1.01976001947825e-07,0.536328031905698,0.242,0.202,0.00267972537918496
"MTG1",1.03236436498922e-07,-0.275648633917237,0.166,0.214,0.00271284707831868
"SLC25A46",1.05866504166658e-07,-0.284358768621816,0.168,0.216,0.00278195999649144
"WDR20",1.06629042829801e-07,-0.200025997565923,0.176,0.225,0.00280199798748151
"RTRAF",1.08577242199193e-07,-0.170755019392489,0.331,0.398,0.00285319277051038
"CEP95",1.09410945297772e-07,-0.317451318278673,0.167,0.215,0.00287510082053486
"SNRPD2",1.09636228658123e-07,-0.198056371673731,0.377,0.441,0.00288102081667817
"SMIM30",1.09764690523289e-07,-0.170118349334454,0.221,0.278,0.002884396537571
"AP3S2",1.09885104154914e-07,-0.202857333046334,0.266,0.323,0.00288756076698283
"CLK4",1.11451622702437e-07,-0.296362820559889,0.116,0.158,0.00292872574137465
"PIGL",1.12313741835681e-07,-0.286991358093919,0.129,0.172,0.00295138050795802
"ZNF43",1.12498859073555e-07,-0.327392779818139,0.111,0.152,0.00295624501873488
"SNX1",1.12627089264267e-07,-0.183486357944821,0.322,0.386,0.00295961465168642
"RBIS",1.13981025602236e-07,-0.171288919333123,0.3,0.362,0.00299519339077555
"EPB41L4A-AS1",1.14031598748059e-07,-0.326652813421518,0.095,0.133,0.00299652235190149
"CD14",1.14084570666011e-07,0.173413047155328,0.873,0.831,0.00299791434796144
"NDUFA10",1.15226706676515e-07,-0.189295246461019,0.247,0.304,0.00302792739804547
"FBXO33",1.16190311017558e-07,-0.239460086193924,0.193,0.243,0.0030532489929194
"RPLP1",1.17467262678838e-07,-0.122281643477722,0.999,0.995,0.00308680472867451
"RHEB",1.17944720629448e-07,-0.203513238065381,0.454,0.523,0.00309935136870064
"DHX36",1.17971907965793e-07,-0.186081309142804,0.345,0.411,0.0031000657975251
"SLC9A8",1.18039714391765e-07,-0.269952018246469,0.141,0.186,0.00310184761478681
"BATF",1.18315992895332e-07,-0.623870884218884,0.077,0.111,0.00310910766130353
"TMEM167B",1.18362490492628e-07,-0.313706253025636,0.112,0.153,0.00311032952516528
"ANGEL2",1.19503232697423e-07,-0.268704115583666,0.135,0.179,0.00314030594882287
"PALLD",1.20523274145632e-07,-0.502887301106689,0.147,0.19,0.00316711059799891
"UPP1",1.22676240422274e-07,-0.329878019813154,0.319,0.371,0.00322368624581653
"L3MBTL4",1.22873347986826e-07,0.338783722891675,0.457,0.43,0.00322886583839781
"SMIM26",1.22976335290129e-07,-0.178919852322329,0.255,0.314,0.003231572138754
"LCOR",1.24129163081162e-07,-0.139176459295773,0.474,0.548,0.00326186614744679
"MRPS5",1.24256252057088e-07,-0.242703561671057,0.207,0.258,0.00326520579155616
"SF3B1",1.28545819911495e-07,-0.120073265005259,0.474,0.561,0.00337792705563427
"RPS13",1.28869553787564e-07,-0.150262522130758,0.954,0.937,0.00338643413442962
"AK9",1.30067861371019e-07,-0.496662116441024,0.073,0.106,0.00341792326110764
"NDUFB3",1.3020081642415e-07,-0.216344194712516,0.241,0.296,0.00342141705399382
"THAP6",1.31744413310538e-07,-0.418335419642512,0.096,0.133,0.00346197969297431
"ATP6V0D1",1.33653373955779e-07,-0.173637042497477,0.311,0.373,0.00351214336080997
"DCUN1D1",1.34878145495448e-07,-0.217648562362049,0.197,0.249,0.00354432790732938
"TOP2B",1.35755102803077e-07,-0.169086993213691,0.286,0.348,0.00356737259145926
"SOS1",1.35775350910318e-07,-0.202978273542386,0.473,0.536,0.00356790467122132
"FGD3",1.3582500838892e-07,-0.284019773613441,0.169,0.215,0.00356920957044405
"BRAF",1.36033342280869e-07,-0.272563561027624,0.451,0.515,0.00357468416845666
"STT3B",1.38572676817455e-07,-0.180032932292858,0.412,0.486,0.00364141280140907
"AP001011.1",1.38990554909766e-07,-0.314071435921105,0.136,0.18,0.00365239380191883
"PRDX3",1.39578019100474e-07,-0.197995986388542,0.249,0.306,0.00366783118592225
"VEZT",1.39686181025585e-07,-0.219367369357216,0.254,0.311,0.00367067346499032
"SPINT2",1.40010690067549e-07,-0.199378310989424,0.26,0.318,0.00367920091359505
"SULT1A1",1.40246691317627e-07,0.497760850045744,0.147,0.112,0.0036854025544446
"ANKRD28",1.42384028188042e-07,0.152416722004003,0.321,0.274,0.00374156749272537
"ATG4C",1.43149732943515e-07,-0.165993879811968,0.278,0.338,0.00376168868228968
"EIF2S3",1.43884134649673e-07,-0.105115297553842,0.35,0.422,0.00378098729032411
"CDK12",1.44124639772954e-07,-0.177451330324343,0.27,0.329,0.00378730728395368
"ARRB1",1.44447580583013e-07,-0.225619116812296,0.288,0.345,0.00379579352256041
"INTS12",1.44672978508132e-07,-0.356033951705322,0.099,0.137,0.00380171652923669
"ZNF627",1.4476997687073e-07,-0.623074469100297,0.082,0.117,0.00380426545220905
"PSIP1",1.4488498604989e-07,-0.259375251826127,0.176,0.224,0.00380728766341902
"FOCAD",1.45741650362223e-07,0.374725475701601,0.279,0.239,0.00382979908821848
"KYAT3",1.4667389143649e-07,-0.256953952405679,0.117,0.158,0.00385429651916808
"POLR2E",1.48201503371624e-07,-0.247135488924598,0.199,0.249,0.00389443910559955
"DDX39A",1.48728545369342e-07,-0.311430582381924,0.208,0.257,0.00390828871521556
"DKC1",1.48972668594033e-07,-0.316305643641864,0.124,0.166,0.003914703785314
"FGGY",1.49189380491025e-07,0.408247335058957,0.312,0.273,0.00392039854054316
"RANBP9",1.49704096113871e-07,-0.383552655704119,0.406,0.465,0.0039339242376803
"SMIM8",1.52540456958139e-07,-0.417692650622795,0.087,0.122,0.00400845812794599
"AKIRIN1",1.53202667440506e-07,-0.25013855364323,0.185,0.234,0.00402585969500162
"LEMD3",1.53691138250042e-07,-0.281307804889169,0.17,0.218,0.0040386957309346
"TANK",1.55762153028281e-07,-0.320187067689524,0.74,0.779,0.00409311785727717
"MAFG",1.5587255462718e-07,-0.315431547861784,0.124,0.166,0.00409601899049304
"VCPIP1",1.56258881832315e-07,-0.27606556182233,0.158,0.205,0.00410617089678957
"SPATA7",1.56754347811807e-07,-0.387380762106733,0.11,0.149,0.00411919075179868
"PEX2",1.60265815926411e-07,-0.325729424921052,0.12,0.16,0.00421146511091422
"EVL",1.61112390229766e-07,-0.129606872733635,0.339,0.407,0.0042337113904578
"SAMD8",1.61261422854117e-07,-0.242885427800737,0.231,0.284,0.00423762766976049
"HIST1H2BC",1.64203168828133e-07,-0.561702953314315,0.109,0.146,0.00431493087046568
"DNAJC2",1.64913466578614e-07,-0.198905157878169,0.179,0.23,0.00433359607475281
"C8orf76",1.65014087834648e-07,-0.34181600254158,0.12,0.16,0.00433624020011888
"RNF13",1.66285250838044e-07,-0.157461786049781,0.799,0.838,0.00436964382152212
"PON2",1.66826454515485e-07,-0.293245279698307,0.148,0.192,0.00438386557175791
"LINC00174",1.67279100861453e-07,-0.323959378095803,0.118,0.158,0.00439576021243727
"PHC2",1.69067479201717e-07,0.287916480949777,0.457,0.431,0.00444275521846271
"MAPKAP1",1.71322389344311e-07,0.21745964497392,0.639,0.629,0.00450200974718981
"SLC6A6",1.73823319058872e-07,-0.313408170674637,0.239,0.29,0.00456772917822903
"STARD3",1.78500883368798e-07,-0.34270508763275,0.113,0.152,0.00469064621316527
"MIER1",1.79147076946799e-07,-0.117874039341451,0.346,0.418,0.00470762688800799
"DGUOK",1.79935306675379e-07,-0.178549694440762,0.235,0.292,0.00472833998881562
"RAP2C",1.8362523548017e-07,-0.36262126812912,0.115,0.155,0.00482530393794792
"BID",1.85430542874767e-07,-0.230517670156728,0.265,0.321,0.00487274380566313
"NDUFV2",1.86216164469991e-07,-0.100588686570106,0.42,0.497,0.00489338836994243
"AC084198.2",1.86367224682327e-07,-0.406585564181845,0.075,0.108,0.0048973579302022
"HNRNPUL1",1.86493054446696e-07,-0.155258117995519,0.322,0.388,0.00490066448475027
"SUPT20H",1.87910614260214e-07,-0.238949629407401,0.179,0.227,0.00493791512152991
"RAB35",1.88319105774662e-07,-0.33376656839665,0.135,0.177,0.00494864946154657
"PDXK",1.88396760640697e-07,0.306257759787048,0.416,0.383,0.00495069007611624
"RAB4B",1.89460389078148e-07,-0.259671236494075,0.186,0.234,0.00497864010419556
"RAB20",1.90398538269902e-07,-0.157294786681374,0.351,0.418,0.00500329278865648
"IRF2BPL",1.93775525891859e-07,-0.414417518589934,0.077,0.111,0.00509203326938626
"SPATA5",1.94256562839755e-07,-0.186802910186347,0.271,0.33,0.00510467395830308
"FASTKD1",1.9438493299735e-07,-0.307293960494085,0.157,0.202,0.00510804726930436
"PMPCB",1.94734702709472e-07,-0.296396847911137,0.139,0.183,0.00511723851779951
"GTF3A",1.95514185075973e-07,-0.162009573005447,0.315,0.377,0.00513772175542642
"RNF103",1.98207447203308e-07,-0.379481492380212,0.133,0.175,0.00520849529760852
"IRF2",1.9938060412366e-07,-0.148223786664356,0.322,0.386,0.00523932351516152
"GOLPH3",1.99823717391763e-07,-0.195133118146844,0.287,0.346,0.00525096764562076
"PAPOLA",2.00116176165792e-07,-0.117559984292627,0.451,0.528,0.00525865287728469
"STK40",2.01267394820923e-07,-0.325409682678847,0.171,0.217,0.00528890460110422
"APH1B",2.02103979516557e-07,-0.18640141804227,0.2,0.252,0.00531088837373608
"RTCB",2.02264140900645e-07,-0.261498365042592,0.216,0.266,0.00531509709458715
"PTGES2",2.05022377344215e-07,-0.386988903181569,0.101,0.138,0.00538757803185128
"OFD1",2.06422383564596e-07,-0.283119463532869,0.207,0.256,0.00542436739531046
"NFKBIA",2.07888267354102e-07,-0.294819941783202,0.852,0.852,0.0054628878895311
"SETD3",2.10407535664203e-07,-0.198373190674174,0.251,0.306,0.00552908922218393
"DDI2",2.10798404890414e-07,-0.331670762621441,0.136,0.178,0.00553936048371031
"USP38",2.12525916430411e-07,-0.386831686918035,0.152,0.195,0.00558475603195834
"PTS",2.1252748569328e-07,-0.259134888274551,0.173,0.22,0.00558479726904802
"FRAT2",2.12915691474375e-07,-0.494031474135773,0.076,0.109,0.00559499854056363
"GM2A",2.17263202099157e-07,-0.237758624429954,0.239,0.292,0.00570924242476166
"IGBP1",2.17363595581469e-07,-0.209766986221107,0.214,0.264,0.00571188056468983
"AP5Z1",2.17657355375723e-07,-0.293063734833329,0.124,0.164,0.00571959998456325
"AFMID",2.17800678738145e-07,-0.359857461801916,0.134,0.176,0.00572336623588097
"DDX18",2.19095883841074e-07,-0.160428353808784,0.286,0.348,0.00575740163557574
"MARCKSL1",2.20642392754246e-07,-0.510398560384074,0.095,0.131,0.00579804079679609
"TRIM34",2.2314719452433e-07,-0.357456039092289,0.107,0.146,0.00586386197771033
"CTTNBP2NL",2.25567024546742e-07,-0.175791850830754,0.348,0.414,0.00592745027103928
"MZT1",2.25930346449273e-07,-0.489019097768247,0.082,0.115,0.005936997643994
"PJA2",2.27346704891837e-07,-0.129970046418896,0.398,0.474,0.00597421671114769
"TPP2",2.30217103082502e-07,-0.200907212114885,0.321,0.381,0.00604964503480197
"TTF2",2.31381445975065e-07,-0.346881913340089,0.108,0.146,0.00608024163733275
"GHITM",2.32292695673698e-07,-0.192385866023869,0.266,0.323,0.00610418745691345
"CBWD5",2.32513424289877e-07,-0.324751795216948,0.078,0.112,0.00610998776348939
"ZBTB38",2.32866000562691e-07,-0.212623505907699,0.236,0.29,0.0061192527627864
"LRRC37A2",2.34931288669764e-07,-0.403361943241297,0.087,0.122,0.00617352440366405
"SNN",2.40228694077706e-07,-0.468231672764065,0.068,0.1,0.00631272962297396
"HNRNPH2",2.41130238263016e-07,-0.283132802737811,0.211,0.261,0.00633642040107553
"SLC25A28",2.46098997661143e-07,-0.394609037509755,0.083,0.118,0.00646698946053952
"RAB2B",2.4759843980165e-07,-0.278078380277053,0.104,0.142,0.00650639180110776
"MBNL3",2.47888175937713e-07,-0.348966371954042,0.131,0.172,0.00651400548729123
"SAT2",2.49608773559453e-07,-0.193629476301834,0.253,0.309,0.00655921935159532
"GRPEL1",2.49615060102738e-07,-0.280391852235506,0.146,0.189,0.00655938454937974
"EIF2A",2.5085119393612e-07,-0.186650476705857,0.227,0.28,0.00659186767425337
"LILRB3",2.51320555507024e-07,-0.300964608064528,0.145,0.188,0.00660420155761358
"PNO1",2.51381239660753e-07,-0.401940305217173,0.089,0.123,0.00660579621580527
"CHCHD10",2.53327214920707e-07,-0.191423486194897,0.407,0.47,0.00665693255368634
"RABIF",2.54728042403324e-07,-0.396546841751247,0.088,0.123,0.00669374349827454
"ZNF721",2.57187779567829e-07,-0.197495835928396,0.204,0.256,0.00675838047148342
"TFCP2",2.57452553834168e-07,-0.176428867460221,0.319,0.381,0.00676533820965426
"NUP98",2.63357734061718e-07,-0.19908697816732,0.336,0.397,0.00692051453567382
"DECR1",2.63520357690289e-07,-0.207156462216273,0.337,0.399,0.00692478795938543
"TMEM72-AS1",2.64659453656305e-07,-0.363791445519967,0.095,0.131,0.00695472112318039
"EXT2",2.66404838920233e-07,-0.273412782479153,0.136,0.179,0.00700058635714589
"SF3B5",2.71673498658034e-07,-0.132373687382285,0.35,0.418,0.00713903619773581
"RCHY1",2.75829133384071e-07,-0.365296759276278,0.136,0.177,0.00724823796706661
"FAM214B",2.80175817050248e-07,-0.390088189228194,0.079,0.113,0.00736246012044642
"G0S2",2.83981468686464e-07,-1.41324966856014,0.072,0.103,0.0074624650341429
"SS18L2",2.87866338707203e-07,-0.257844721868434,0.13,0.171,0.00756455164854789
"POLE4",2.89305305161648e-07,-0.306256598424723,0.179,0.224,0.00760236480903778
"NEDD1",2.91445554876799e-07,-0.42036183739878,0.076,0.109,0.00765860629105253
"IFIH1",2.92181185784016e-07,-0.158092650521164,0.189,0.239,0.00767793720003237
"PARP12",2.9297301099512e-07,-0.229699356419168,0.164,0.21,0.00769874478292975
"XPO1",2.94302963609218e-07,0.338317594466406,0.48,0.47,0.00773369327772304
"PSMC4",2.95535106737699e-07,-0.217195950161928,0.182,0.23,0.00776607153485325
"OASL",2.96715009020164e-07,-0.508636060608097,0.079,0.111,0.00779707700703186
