"pathway","pval","padj","log2err","ES","NES","size"
"GOBP_EQUILIBRIOCEPTION",0.575815738963532,1,0.0697792517076235,-0.727094424208462,-0.96157203559826,1
"GOBP_ERAD_PATHWAY",0.39119804400978,1,0.0665892104103933,-0.468524740454721,-1.07480615496309,67
"GOBP_ERBB2_EGFR_SIGNALING_PATHWAY",0.0390844013407427,0.767556273278583,0.321775918075361,-0.947309417040359,-1.4717247565645,3
"GOBP_ERBB2_ERBB4_SIGNALING_PATHWAY",0.0273948525639914,0.709707682612549,0.352487857583619,-0.961883408071749,-1.49436667589626,3
"GOBP_ERBB2_SIGNALING_PATHWAY",0.0204121135128686,0.622130806715553,0.352487857583619,-0.852312631705361,-1.57910570602432,13
"GOBP_ERBB3_SIGNALING_PATHWAY",0.390374331550802,1,0.0862865626267245,-0.644488834735911,-1.12601172152369,7
"GOBP_ERBB4_ERBB4_SIGNALING_PATHWAY",0.0401122366689401,0.778562029263305,0.321775918075361,-0.9651113913409,-1.37665281596068,2
"GOBP_ERBB4_SIGNALING_PATHWAY",0.0273948525639914,0.709707682612549,0.352487857583619,-0.961883408071749,-1.49436667589626,3
"GOBP_ERBB_SIGNALING_PATHWAY",0.213942307692308,1,0.0982123351217438,-0.528929292509757,-1.2352973852502,76
"GOBP_ERK1_AND_ERK2_CASCADE",0.147244947526621,0.973684842032697,0.249246554383295,0.320409638129156,1.15779308640323,124
"GOBP_ERK5_CASCADE",0.0842105263157895,0.886558294941997,0.224966093540314,0.844173779883501,1.37855252979981,3
"GOBP_ERROR_FREE_TRANSLESION_SYNTHESIS",0.435483870967742,1,0.0870515867946735,0.716967913689225,1.06229854336452,2
"GOBP_ERROR_PRONE_TRANSLESION_SYNTHESIS",0.88021778584392,1,0.0470699590082662,-0.331114495788156,-0.566243946721212,6
"GOBP_ERYTHROCYTE_DEVELOPMENT",0.962750716332378,1,0.0642140881844605,0.220125533999198,0.556817009969825,21
"GOBP_ERYTHROCYTE_HOMEOSTASIS",0.172619047619048,0.981528221191495,0.266350657088526,0.348205453995397,1.16847864318728,79
"GOBP_ERYTHROCYTE_MATURATION",0.815068493150685,1,0.0613026075396207,0.329150723337802,0.700064490943779,9
"GOBP_ERYTHROPOIETIN_MEDIATED_SIGNALING_PATHWAY",0.628458498023715,1,0.0668966276500666,-0.654274532459401,-0.933269346526076,2
"GOBP_ER_NUCLEUS_SIGNALING_PATHWAY",0.721845318860244,1,0.042845050912155,-0.358765769298035,-0.772139357724846,40
"GOBP_ER_OVERLOAD_RESPONSE",0.656324582338902,1,0.0741758965588009,0.409417094257617,0.87586703897369,10
"GOBP_ESCRT_COMPLEX_DISASSEMBLY",0.476868327402135,1,0.0755015292281669,-0.583189434606305,-1.02726745528955,8
"GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",0.785867237687366,1,0.059989249649033,0.396973389742211,0.725129464460174,5
"GOBP_ESTABLISHMENT_OF_BLOOD_RETINAL_BARRIER",0.377470355731225,1,0.0940503465727813,-0.774726731332085,-1.10508460044858,2
"GOBP_ESTABLISHMENT_OF_CELL_POLARITY",0.588875453446191,1,0.0468819856878333,-0.39542388961538,-0.920478148250158,75
"GOBP_ESTABLISHMENT_OF_CENTROSOME_LOCALIZATION",0.8580375782881,1,0.0546808488785442,0.378135949544499,0.655000221956712,4
"GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER",0.801801801801802,1,0.0426733861156084,-0.351799296992995,-0.70962853472013,28
"GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER",0.518181818181818,1,0.0840745577910723,0.467854572661813,0.959749536190627,8
"GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY",0.414965986394558,1,0.0965629554309422,0.550517678472099,1.08676670757456,7
"GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY",0.00503721211129782,0.373676745575805,0.407017918923954,0.757487757371863,1.74386636090945,14
"GOBP_ESTABLISHMENT_OF_GOLGI_LOCALIZATION",0.733924611973392,1,0.0649407684612899,0.404448077967343,0.766721923107857,6
"GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL",1,1,0,-0.215658852898469,-0.540323296738922,1005
"GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0.607204116638079,1,0.0617054053637522,-0.491660018279652,-0.879711987753306,10
"GOBP_ESTABLISHMENT_OF_MEIOTIC_SISTER_CHROMATID_COHESION",0.482328482328482,1,0.083129129135339,0.755393667694032,1.00651471878442,1
"GOBP_ESTABLISHMENT_OF_MEIOTIC_SPINDLE_LOCALIZATION",0.606315789473684,1,0.0718276293603809,0.573934627127646,0.937246632175324,3
"GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION",0.633152173913043,1,0.0828962134571565,0.350500141208397,0.869293189552323,18
"GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION_MICROTUBULE_MEDIATED",0.687664041994751,1,0.0766746872490091,0.351867803173018,0.825549337114393,15
"GOBP_ESTABLISHMENT_OF_MITOTIC_SISTER_CHROMATID_COHESION",0.60310421286031,1,0.0747385227439092,0.470509285937702,0.891955739701619,6
"GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION",0.997134670487106,1,0.0625237414724762,0.173090523809527,0.437839927839007,21
"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",0.979423868312757,1,0.0103504582782501,-0.249343963028037,-0.615946722514086,224
"GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION",0.351629502572899,1,0.0899860794997137,-0.647447653888242,-1.15845796158327,10
"GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM",0.909090909090909,1,0.0494904866135495,-0.417962729438139,-0.596189801104924,2
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",1,1,0,-0.245096150515401,-0.614894090648535,894
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN",0.0247438436703721,0.681358154009394,0.352487857583619,-0.959833813221699,-1.53809715715298,4
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME",0.0456081081081081,0.805762199231651,0.276500599254472,-0.869371211723657,-1.58109232738495,11
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",0.987878787878788,1,0.0656813601934011,0.175720408279277,0.481846140885774,29
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",0.898612593383138,1,0.0198261062533673,-0.283983617414336,-0.696143889969326,148
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE",0.978593272171254,1,0.0342688261591917,-0.211524947294448,-0.422504707606261,24
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",0.99400479616307,1,0.0207818350435559,-0.203118856079385,-0.474422231959763,79
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE",0.829765545361876,1,0.0218679438176212,-0.324663843966737,-0.80279249591898,269
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PEROXISOME",0.351063829787234,1,0.0919686140000427,-0.659873859901171,-1.16581680042841,9
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",0.66304347826087,1,0.046788296531803,-0.391697224108753,-0.841205076502534,41
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE",0.727891156462585,1,0.066436413766281,0.390314490449709,0.770512574422564,7
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE",0.716253443526171,1,0.0438879842863647,-0.374777189520733,-0.802176892668801,42
"GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION",0.966666666666667,1,0.126253987849115,0.206802314229011,0.710331997389791,101
"GOBP_ESTABLISHMENT_OF_SERTOLI_CELL_BARRIER",0.260038240917782,1,0.115240003147781,-0.780512338482782,-1.25074131834727,4
"GOBP_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION",0.60310421286031,1,0.0747385227439092,0.470509285937702,0.891955739701619,6
"GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",0.00748312751508545,0.434542761316581,0.407017918923954,0.81055032473011,1.72394426089153,9
"GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION",0.994236311239193,1,0.0629394692018967,0.19584659636697,0.491791846148933,20
"GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY",0.39874739039666,1,0.0940503465727813,0.638809955689275,1.10653499956473,4
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY",0.621578099838969,1,0.057609110864425,-0.450773464019964,-0.852878486607801,15
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",0.608447488584475,1,0.0427591434738678,-0.378711397875454,-0.905817570501881,103
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY_REGULATING_CELL_SHAPE",0.498956158663883,1,0.0815265143256594,0.588722875512064,1.01977506924667,4
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY",0.0294489895053242,0.712809594394286,0.352487857583619,0.904263425371268,1.47668011297749,3
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY",0.236276849642005,1,0.138022242496643,0.576555849800998,1.23342740704033,10
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT",0.235908141962422,1,0.128142916898415,0.710861948142957,1.23134215187711,4
"GOBP_ESTROGEN_BIOSYNTHETIC_PROCESS",0.0604838709677419,0.843780069231974,0.261663521711573,0.919038959072094,1.36169796287524,2
"GOBP_ESTROGEN_METABOLIC_PROCESS",0.648401826484018,1,0.0725351864394589,0.397149770985443,0.844690388141802,9
"GOBP_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",0.429936305732484,1,0.115734447701689,0.372571823893114,1.02065611089325,31
"GOBP_ESTROUS_CYCLE",0.477516059957173,1,0.0852884689790502,0.562321140295785,1.02716110916681,5
"GOBP_ETHANOL_METABOLIC_PROCESS",0.858508604206501,1,0.0506004243853618,-0.385652703732898,-0.61799378089103,4
"GOBP_ETHER_BIOSYNTHETIC_PROCESS",0.528301886792453,1,0.0684714904492087,-0.536256712896084,-0.959507467169194,10
"GOBP_ETHER_CATABOLIC_PROCESS",0.0967741935483871,0.907646521097792,0.197822021315103,-0.899214219436287,-1.39700482692745,3
"GOBP_ETHER_LIPID_METABOLIC_PROCESS",0.439613526570048,1,0.0745500777420554,-0.550376718561852,-1.04133117909179,15
"GOBP_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION",0.109473684210526,0.93216280569248,0.195789002148949,0.823850896860987,1.34536485864591,3
"GOBP_EXCITATORY_SYNAPSE_ASSEMBLY",0.392795883361921,1,0.0838361057159929,-0.618959780482894,-1.10748549522741,10
"GOBP_EXCRETION",0.250521920668058,1,0.12384217120105,0.700784016775889,1.21388534225548,4
"GOBP_EXECUTION_PHASE_OF_APOPTOSIS",0.618715083798883,1,0.051218434854034,-0.41437205573943,-0.876086786103836,35
"GOBP_EXIT_FROM_MITOSIS",0.559585492227979,1,0.0870515867946735,0.398394776905893,0.917172908798775,14
"GOBP_EXOCRINE_PANCREAS_DEVELOPMENT",0.813704496788009,1,0.0583452776743612,0.376112413169141,0.687023865542399,5
"GOBP_EXOCRINE_SYSTEM_DEVELOPMENT",0.769968051118211,1,0.0473534245254193,-0.373528029246234,-0.708232856648396,17
"GOBP_EXOCYST_LOCALIZATION",0.473903966597077,1,0.0843144320642653,0.601263210016704,1.04149720884711,4
"GOBP_EXOCYTIC_PROCESS",0.747211895910781,1,0.0911073131586733,0.29846891804383,0.836786690468755,37
"GOBP_EXOCYTOSIS",0.988260405549626,1,0.0129839954274655,-0.235737656138508,-0.576357728777717,161
"GOBP_EXONUCLEOLYTIC_TRIMMING_TO_GENERATE_MATURE_3_END_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.895327102803738,1,0.0476387259290825,-0.336057638145909,-0.560344266525954,5
"GOBP_EXPLORATION_BEHAVIOR",0.305699481865285,1,0.125033367555272,0.504608499239361,1.16169506198439,14
"GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE",0.741017964071856,1,0.0461379160269737,-0.376788970632501,-0.760416777566019,26
"GOBP_EXPORT_FROM_CELL",0.985901309164149,1,0.00683906706351732,-0.258774566822132,-0.644091513531128,360
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION",0.32438739789965,1,0.0736212741014394,-0.475416583680848,-1.12536403104031,88
"GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY",0.974947807933194,1,0.0487989701682839,0.288699292094369,0.500079668776122,4
"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY",0.236928104575163,1,0.11101149245045,-0.679071915060322,-1.25813732658994,13
"GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION",0.836007130124777,1,0.0486034247259069,-0.361510342545485,-0.631608898740753,7
"GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",0.7,1,0.0492917662312669,-0.401332460169571,-0.802611922977693,25
"GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION",0.302371541501976,1,0.107554375265169,-0.817454724509211,-1.16603260360696,2
"GOBP_EXTRACELLULAR_TRANSPORT",0.554054054054054,1,0.0653834195468773,-0.510058870150251,-0.931672109738023,12
"GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS",0.539657853810264,1,0.0626618230932491,-0.492593818540561,-0.951069969023494,19
"GOBP_EXTRAEMBRYONIC_MEMBRANE_DEVELOPMENT",0.0303938680025757,0.712809594394286,0.352487857583619,0.901376173308549,1.47196517307995,3
"GOBP_EXTRATHYMIC_T_CELL_DIFFERENTIATION",0.887096774193548,1,0.051530912208539,0.451091249715285,0.668361259057318,2
"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.555921052631579,1,0.0450442767152794,-0.396733761271464,-0.955624223072487,131
"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",0.184110970996217,0.988758829097794,0.110564716336619,-0.568942435840359,-1.27513918793675,51
"GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0.0229564908080314,0.655059080914978,0.352487857583619,0.888362384814937,1.53880518351324,4
"GOBP_EYE_MORPHOGENESIS",0.757372654155496,1,0.0400845633477088,-0.348225908491075,-0.758817893008781,46
"GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT",0.688057040998218,1,0.057609110864425,-0.447485245739798,-0.781819024247939,7
"GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.459219858156028,1,0.077274697304471,-0.590437833699298,-1.04314231546965,9
"GOBP_EYE_PIGMENTATION",0.508064516129032,1,0.0787113806986485,0.684790416360797,1.01462261827993,2
"GOBP_FACE_DEVELOPMENT",0.654545454545455,1,0.0523759084097997,-0.422026513828752,-0.843997297573562,25
"GOBP_FACE_MORPHOGENESIS",0.757978723404255,1,0.0723570851036907,0.319580747706161,0.763071430841332,16
"GOBP_FACIAL_NERVE_MORPHOGENESIS",0.0132814320676076,0.52588160474098,0.380730400722792,0.959787025360796,1.42207250772855,2
"GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION",0.0132814320676076,0.52588160474098,0.380730400722792,0.959787025360796,1.42207250772855,2
"GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION",0.00820988970837141,0.445392316417666,0.380730400722792,-0.891180519829391,-1.651117432279,13
"GOBP_FARNESYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS",0.957173447537473,1,0.0508054139066364,0.280908326324643,0.513119794660465,5
"GOBP_FARNESYL_DIPHOSPHATE_METABOLIC_PROCESS",0.541019955654102,1,0.080419996876154,0.508661873405343,0.964282514949867,6
"GOBP_FAS_SIGNALING_PATHWAY",0.343416370106762,1,0.0934449219410994,-0.661884836924705,-1.16588660866496,8
"GOBP_FATTY_ACID_ALPHA_OXIDATION",0.693548387096774,1,0.0630790410571939,0.592065347066622,0.877236126968584,2
"GOBP_FATTY_ACID_BETA_OXIDATION",0.980446927374302,1,0.029777461260706,-0.219553065518311,-0.464190422314907,35
"GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE",0.791814946619217,1,0.051011413203915,-0.388839891803217,-0.684927645229732,8
"GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE",0.714018691588785,1,0.0580983576873206,-0.453428214909663,-0.756048581152657,5
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.335195530726257,1,0.181383128498408,0.322281729616607,1.06130610833289,70
"GOBP_FATTY_ACID_CATABOLIC_PROCESS",0.9609375,1,0.0799858801499946,0.205835447796722,0.620731882769692,46
"GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS",0.282442748091603,1,0.0959206777921745,-0.623017737372024,-1.21908015439548,20
"GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS",0.190562613430127,0.996068946386433,0.133554954557592,-0.783086029352776,-1.33916735607569,6
"GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",0.153733528550512,0.975312704233534,0.133554954557592,-0.654176866825505,-1.34702294166158,30
"GOBP_FATTY_ACID_ELONGATION",0.786848072562358,1,0.0626618230932491,0.36844876473581,0.727347852067464,7
"GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID",0.967741935483871,1,0.044774889329693,-0.292460762331839,-0.454362361974869,3
"GOBP_FATTY_ACID_HOMEOSTASIS",0.319057815845824,1,0.109250039480711,0.642958819608463,1.1744575243076,5
"GOBP_FATTY_ACID_METABOLIC_PROCESS",0.370726495726496,1,0.0626618230932491,-0.440071540552331,-1.07238599209556,163
"GOBP_FATTY_ACID_OMEGA_OXIDATION",0.727447216890595,1,0.0584693210386381,-0.64009526478005,-0.846516884518006,1
"GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT",0.11663807890223,0.941384977620291,0.169570644405628,-0.792259194371096,-1.41756474959004,10
"GOBP_FATTY_ACID_TRANSPORT",0.540760869565217,1,0.0561766586307176,-0.445253371637266,-0.956221728155893,41
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",0.772727272727273,1,0.047925896705813,-0.383400414136709,-0.719884782786809,14
"GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS",0.966573816155989,1,0.0626618230932491,0.230402336426117,0.575912596041129,19
"GOBP_FAT_CELL_DIFFERENTIATION",0.0769230769230769,0.87694830983155,0.169570644405628,-0.579822888038996,-1.39129885574153,106
"GOBP_FAT_CELL_PROLIFERATION",0.760975609756098,1,0.0678338263479455,0.356096456928728,0.774878119732346,11
"GOBP_FAT_PAD_DEVELOPMENT",0.484573502722323,1,0.0756946307932749,-0.596061066205243,-1.0193331156086,6
"GOBP_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS",0.0417455200080853,0.781352279434121,0.321775918075361,0.857795828338047,1.48585834970669,4
"GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY",0.834138486312399,1,0.0440640346597561,-0.347022127993255,-0.656577485069524,15
"GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY",0.172619047619048,0.981528221191495,0.126253987849115,-0.650890274868544,-1.32446760891384,29
"GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY",0.30062630480167,1,0.11146266692298,0.678807234606532,1.17581755944836,4
"GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.556716417910448,1,0.059221919380382,-0.453718858070104,-0.918984334059609,27
"GOBP_FC_RECEPTOR_SIGNALING_PATHWAY",0.187414500683995,0.992330366289805,0.114750719227023,-0.604699639832335,-1.2956203533933,39
"GOBP_FEAR_RESPONSE",0.0119289177272059,0.518326276979478,0.380730400722792,0.722821572411394,1.62698271205931,13
"GOBP_FEEDING_BEHAVIOR",0.430534351145038,1,0.0728938564822936,-0.539184716291392,-1.05504120951165,20
"GOBP_FEMALE_GAMETE_GENERATION",0.456467661691542,1,0.059989249649033,-0.451914127824957,-1.01684263458411,54
"GOBP_FEMALE_GENITALIA_DEVELOPMENT",0.0685224839400428,0.860804586274315,0.252961123069611,0.789344069561159,1.44185141177194,5
"GOBP_FEMALE_MATING_BEHAVIOR",0.49604743083004,1,0.0789209638180035,-0.721451590304049,-1.02909194967793,2
"GOBP_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION",0.0866935483870968,0.88708898429115,0.216542836735348,0.900972542220402,1.33492977989392,2
"GOBP_FEMALE_MEIOSIS_I",0.869565217391304,1,0.051530912208539,-0.491102704217458,-0.70051801973609,2
"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",0.429712460063898,1,0.0753093764172773,-0.55922213784806,-1.05028653393329,16
"GOBP_FEMALE_SEX_DIFFERENTIATION",0.4375,1,0.0662842187012672,-0.489445818503541,-1.05112898906785,41
"GOBP_FERMENTATION",0.173913043478261,0.981528221191495,0.147331213699377,-0.884691032759845,-1.26193972263851,2
"GOBP_FERROPTOSIS",0.531545741324921,1,0.0640703750499722,-0.49886040742316,-0.951626078492727,18
"GOBP_FERTILIZATION",0.464019851116625,1,0.0590954798717342,-0.450641226408565,-1.01852619424542,57
"GOBP_FEVER_GENERATION",0.250521920668058,1,0.12384217120105,0.699458982840069,1.21159014254461,4
"GOBP_FIBRINOLYSIS",0.238434163701068,1,0.116234148779716,-0.732779048043485,-1.29076424109312,8
"GOBP_FIBROBLAST_ACTIVATION",0.459165154264973,1,0.0785029047348687,-0.622976037959155,-1.06536081909391,6
"GOBP_FIBROBLAST_APOPTOTIC_PROCESS",0.991883116883117,1,0.0364548541965309,-0.198633384006125,-0.372960344399814,14
"GOBP_FIBROBLAST_GROWTH_FACTOR_PRODUCTION",0.885981308411215,1,0.0481183992657975,-0.357788373894968,-0.59657820916614,5
"GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.329704510108865,1,0.0880945010398517,-0.596834397852576,-1.15233129388339,19
"GOBP_FIBROBLAST_MIGRATION",0.954674220963173,1,0.0317812506835949,-0.247739596668608,-0.521397095013693,33
"GOBP_FIBROBLAST_PROLIFERATION",0.609226594301221,1,0.0506004243853618,-0.416089051554024,-0.898584294862148,44
"GOBP_FILOPODIUM_ASSEMBLY",0.409420289855072,1,0.128142916898415,0.369851072537315,1.03586287934178,36
"GOBP_FLAVIN_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.577075098814229,1,0.0711327399327894,-0.676878292810956,-0.965511770165937,2
"GOBP_FLAVONOID_METABOLIC_PROCESS",0.332640332640333,1,0.104732821580651,0.829083776968338,1.1047021709507,1
"GOBP_FLOOR_PLATE_DEVELOPMENT",0.507905138339921,1,0.0776798560117236,-0.714305730699173,-1.01889896280017,2
"GOBP_FLUID_TRANSPORT",0.0784313725490196,0.878488710341811,0.213927855492356,-0.859969308198226,-1.50248610835688,7
"GOBP_FOAM_CELL_DIFFERENTIATION",0.206303724928367,1,0.16440575583821,0.492678130831244,1.24625053124448,21
"GOBP_FOCAL_ADHESION_ASSEMBLY",0.776139410187668,1,0.0389556479965885,-0.341265320886434,-0.743650100229822,46
"GOBP_FOLIC_ACID_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.65981308411215,1,0.0618406035753285,-0.496632791852871,-0.828088119106246,5
"GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.969594594594595,1,0.0393561959521291,-0.229654288415401,-0.417663511821068,11
"GOBP_FOLIC_ACID_METABOLIC_PROCESS",0.727767695099819,1,0.055826471778749,-0.435731197304414,-0.74515056274995,6
"GOBP_FOLIC_ACID_TRANSPORT",0.0492569252099862,0.817610507054608,0.321775918075361,0.823186248864214,1.50366905997784,5
"GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION",0.245322245322245,1,0.125033367555272,0.880498739142617,1.17320938567508,1
"GOBP_FOREBRAIN_CELL_MIGRATION",0.670788253477589,1,0.0521630305460055,-0.424130565804162,-0.83609277635052,23
"GOBP_FOREBRAIN_DEVELOPMENT",0.353135313531353,1,0.066436413766281,-0.451106942550299,-1.08700369115185,130
"GOBP_FOREBRAIN_GENERATION_OF_NEURONS",0.292957746478873,1,0.134273452883202,0.434803024715344,1.1331844122283,23
"GOBP_FOREBRAIN_MORPHOGENESIS",0.422562141491396,1,0.0857844408075645,-0.678798455784753,-1.08774869226368,4
"GOBP_FOREBRAIN_NEURON_DEVELOPMENT",0.0212450804528356,0.62977912839111,0.352487857583619,0.749364947430421,1.60311835246324,10
"GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT",0.249520153550864,1,0.118287526124085,-0.88820397870552,-1.17463713019132,1
"GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION",0.774736842105263,1,0.0598603117764473,0.452650051289166,0.739186513711439,3
"GOBP_FOREBRAIN_REGIONALIZATION",0.770750988142292,1,0.0571258510018113,-0.563522250397923,-0.803818605631586,2
"GOBP_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION",0.174664107485605,0.981528221191495,0.144630528034484,-0.924628747548333,-1.22280836896889,1
"GOBP_FOREGUT_MORPHOGENESIS",0.406315789473684,1,0.0934449219410994,0.670649837098758,1.09518448875528,3
"GOBP_FORELIMB_MORPHOGENESIS",0.670818505338078,1,0.0587185879555941,-0.45095514124268,-0.794341448772707,8
"GOBP_FORMATE_METABOLIC_PROCESS",0.671726755218216,1,0.0617054053637522,-0.546954645539903,-0.849739987884807,3
"GOBP_FORMATION_OF_ANATOMICAL_BOUNDARY",0.245322245322245,1,0.125033367555272,0.880498739142617,1.17320938567508,1
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",0.329391891891892,1,0.0928481214159878,-0.64568175831356,-1.17940049902503,12
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.991103202846975,1,0.0407403526717903,-0.218840337724525,-0.385479474608008,8
"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",0.331521739130435,1,0.080419996876154,-0.5350516582044,-1.14907163842365,41
"GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",0.259005145797599,1,0.108394255853397,-0.696255180318224,-1.24578775147198,10
"GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",0.387580299785867,1,0.0972150808846466,0.607613297096721,1.10989380171992,5
"GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS",0.223320158102767,1,0.128142916898415,-0.853299894977614,-1.21716282060229,2
"GOBP_FRUCTOSE_2_6_BISPHOSPHATE_METABOLIC_PROCESS",0.318785578747628,1,0.101713902282311,-0.771023755680698,-1.19785017305099,3
"GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS",0.168096054888508,0.981528221191495,0.13880510939114,-0.759465846500651,-1.35888863160685,10
"GOBP_FRUCTOSE_METABOLIC_PROCESS",0.30019120458891,1,0.105920292736253,-0.751722671638356,-1.20460697288161,4
