"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZDHHC7",0.531451797541306,0.100857432536817,0.117,0.102,1
"CEP57",0.695365591950066,0.1006425398209,0.205,0.194,1
"VEZT",0.932991765873375,0.100556964442088,0.178,0.179,1
"SLC2A3",0.00204390875955776,0.100449194108032,0.39,0.265,1
"PDIA6",0.0667334789712298,0.100420711336095,0.627,0.531,1
"RNF181",0.628017213277238,-0.100043588685667,0.421,0.449,1
"NRP1",0.225850830817879,-0.100121293452095,0.346,0.291,1
"CFAP36",0.944756254810597,-0.100746323739747,0.216,0.219,1
"ATG13",0.719101564329101,-0.100950290734709,0.093,0.102,1
"CHTOP",0.780016269571101,-0.101040023652262,0.164,0.173,1
"FLRT2",0.933010414592307,-0.101046126847378,0.114,0.117,1
"XRN1",0.842786683327739,-0.101521693428166,0.226,0.219,1
"UBR4",0.654921943536061,-0.101852271813744,0.223,0.209,1
"CRYBG3",0.967834869094442,-0.102047385065736,0.199,0.199,1
"RARRES2",0.266714149741839,-0.102169086870995,0.921,0.923,1
"UBXN6",0.188706257948172,-0.102221494147387,0.114,0.153,1
"IRF2BP2",0.437392342557651,-0.102266884445537,0.292,0.332,1
"CLEC2B",0.975063665492025,-0.102413481484464,0.246,0.245,1
"WDR46",0.714753109919019,-0.102483692011685,0.141,0.153,1
"TP53I11",0.570326887062459,-0.102545173569132,0.107,0.092,1
"WDR41",0.59650355297553,-0.103049968066297,0.162,0.148,1
"FUBP1",0.959050437641,-0.103231181751276,0.167,0.163,1
"GTF2E2",0.616352204935517,-0.10327176581788,0.145,0.163,1
"FKBP8",0.671322520286935,-0.103363905030665,0.444,0.459,1
"TMEM2",0.532714730421761,-0.103474730810677,0.137,0.117,1
"ICE2",0.858109277106878,-0.103565801897214,0.102,0.097,1
"TMBIM6",0.557363593914602,-0.103856140844113,0.734,0.689,1
"CES1",0.149253817064889,-0.103870351426439,0.652,0.546,1
"ALG2",0.678941026636227,-0.104200056832018,0.207,0.224,1
"COA4",0.853011365916034,-0.104466881101164,0.277,0.281,1
"CRTC3",0.660114517897897,-0.104576511635034,0.208,0.184,1
"EHBP1",0.536701254760947,-0.10458876431864,0.101,0.117,1
"STK38L",0.703247120489682,-0.104636670974528,0.148,0.138,1
"TCP1",0.296863075822376,-0.104841860970793,0.252,0.301,1
"DIAPH1",0.405205085094974,-0.105186493731657,0.103,0.082,1
"SBNO1",0.870198901630442,-0.105199082905387,0.159,0.153,1
"PRPF6",0.455560001940329,-0.105330900461499,0.244,0.27,1
"RBM7",0.310223277407746,-0.10573238424838,0.188,0.224,1
"MTCH2",0.925937070134297,-0.105851905414402,0.274,0.281,1
"IFRD2",0.728976124544857,-0.105921002990441,0.111,0.102,1
"EXOSC8",0.738086716071862,-0.105938990374686,0.194,0.179,1
"C1GALT1C1",0.823301035416044,-0.106014273837172,0.204,0.209,1
"SLC25A36",0.600635490409277,-0.106304104731514,0.29,0.311,1
"NBL1",0.588062145285634,-0.10637046968148,0.795,0.837,1
"MT-CO2",0.526764056213456,-0.106420370604727,1,0.898,1
"YPEL2",0.428930190216414,-0.106439083036866,0.135,0.112,1
"DDX46",0.585742785288751,-0.106684056859424,0.31,0.291,1
"MRPL20",0.622033849348428,-0.10684601775966,0.469,0.485,1
"BRD9",0.652370447560114,-0.106855287459375,0.119,0.133,1
"DDX6",0.958014534831731,-0.106940275440015,0.219,0.23,1
"SCYL2",0.530802698778601,-0.10723078533537,0.111,0.128,1
"ACOT13",0.32080458764975,-0.107497258835954,0.123,0.153,1
"SBF2",0.597955721889257,-0.107525596099446,0.196,0.173,1
"CRYL1",0.702336614026994,-0.108229673802238,0.125,0.138,1
"GADD45B",0.902707569986426,-0.108244323162498,0.581,0.566,1
"CAPZA1",0.961275539181769,-0.108271038655026,0.257,0.255,1
"RPS19BP1",0.706608713854724,-0.108371959670313,0.38,0.388,1
"PEX11B",0.498936496724521,-0.108676124873458,0.146,0.168,1
"RPS9",0.05316496922212,-0.10867840521068,0.943,0.939,1
"UBE2L3",0.342072187053867,-0.108828877154363,0.315,0.352,1
"SRSF9",0.248055698009157,-0.108897729521833,0.317,0.378,1
"LMO4",0.936215911690338,-0.109039913279163,0.551,0.551,1
"SMARCE1",0.732629563961136,-0.10921938066403,0.316,0.332,1
"DARS",0.986111696897641,-0.10929633298915,0.325,0.321,1
"ITFG1",0.88913095753394,-0.109322426947563,0.31,0.306,1
"RNF4",0.936390480578859,-0.109599535773308,0.121,0.122,1
"NONO",0.780030444778795,-0.109635664574754,0.383,0.388,1
"KCNS3",0.269738709244166,-0.109827919547931,0.196,0.153,1
"FARSB",0.830052893050107,-0.11023389997051,0.125,0.133,1
"METTL9",0.870697827985445,-0.110258261689013,0.284,0.286,1
"NAA10",0.785512755687663,-0.110509247345848,0.344,0.357,1
"CYCS",0.643913435183516,-0.110510603133417,0.306,0.321,1
"UBE2K",0.39014799550496,-0.110576257406799,0.21,0.245,1
"AP1S2",0.980099251733778,-0.110649537702377,0.128,0.128,1
"PMP22",0.999562339552191,-0.110670832467909,0.791,0.806,1
"GPATCH8",0.818042507554768,-0.111579928095544,0.197,0.204,1
"GBA",0.805115090456375,-0.11228475499279,0.157,0.148,1
"SPATC1L",0.578639143336559,-0.112384006504481,0.112,0.128,1
"MARCH7",0.700921197406475,-0.112571190857656,0.239,0.255,1
"TXNDC17",0.686687514780091,-0.113167917441151,0.308,0.327,1
"IAH1",0.548089775913559,-0.113291978374813,0.353,0.383,1
"UACA",0.686460077953765,-0.113678796967256,0.453,0.423,1
"EPC1",0.978249347203137,-0.113950299350899,0.386,0.383,1
"UBC",0.699815847938579,-0.114625693220989,0.918,0.872,1
"INO80",0.667016113396651,-0.114686099432868,0.118,0.107,1
"PGM3",0.464894954843788,-0.11469465933062,0.204,0.235,1
"ARSK",0.307078982985173,-0.114813038625247,0.082,0.107,1
"XRN2",0.632341654285149,-0.115190557605273,0.354,0.367,1
"DDX39A",0.915692131386817,-0.115504944424764,0.144,0.143,1
"SURF1",0.756577267251353,-0.115960062946172,0.232,0.245,1
"ISG15",0.699230627406451,-0.116295812891772,0.138,0.153,1
"PITHD1",0.865262287679426,-0.116373354629702,0.22,0.23,1
"PCBP4",0.649387861195423,-0.116451683430577,0.091,0.102,1
"TFB1M",0.340524754186945,-0.116689282933051,0.084,0.107,1
"NCSTN",0.34330001048981,-0.116692114600538,0.185,0.219,1
"GNL1",0.969358372829021,-0.116857322433596,0.209,0.209,1
"TXNDC15",0.758961954142694,-0.116886297529829,0.387,0.383,1
"TRIM38",0.873470068927468,-0.117008797764168,0.128,0.133,1
"TIMM21",0.817111544802114,-0.117200667955601,0.112,0.117,1
"CSNK2B",0.22763116190929,-0.117213332932453,0.476,0.515,1
"PPP3CC",0.938311039459449,-0.11751142761919,0.186,0.189,1
"PRPF38B",0.983180024320594,-0.117677856336094,0.267,0.26,1
"TMEM159",0.988134572571282,-0.117762616522691,0.207,0.204,1
"CDK12",0.424727299586134,-0.118039698109727,0.143,0.168,1
"ISG20L2",0.469083808569544,-0.118173833828955,0.084,0.102,1
"SP100",0.754154978828164,-0.118201618414974,0.314,0.301,1
"MRPL42",0.865235941141221,-0.118634228837639,0.2,0.194,1
"RPL27A",0.125261515728464,-0.118917884409908,0.763,0.755,1
"SNU13",0.742542446527207,-0.118955404495936,0.475,0.49,1
"ZNF644",0.828340306326897,-0.119228376637645,0.228,0.219,1
"SGCA",0.335320218351612,-0.119271505505762,0.28,0.23,1
"EXOSC9",0.606143882070307,-0.119376987775596,0.09,0.102,1
"AARS",0.97174637556472,-0.119557561790987,0.133,0.133,1
"UQCC3",0.924689066646772,-0.119642806942846,0.165,0.163,1
"ELN",0.634677192739045,-0.119648218909217,0.665,0.653,1
"DNAJA3",0.953587840358741,-0.119699076928481,0.101,0.102,1
"RUFY3",0.596846460859152,-0.119858967999302,0.181,0.199,1
"APLP2",0.221923651732984,-0.119974435545103,0.662,0.561,1
"CRYZ",0.964619299443938,-0.120225107799954,0.132,0.133,1
"PEA15",0.471167360533611,-0.120556460205594,0.296,0.27,1
"RAB11B",0.332339904816856,-0.121122318979497,0.407,0.444,1
"PDZD8",0.850765476589484,-0.121133737766005,0.118,0.112,1
"CHMP2A",0.713875353218448,-0.121240078055408,0.387,0.403,1
"NDFIP1",0.827389164113004,-0.121507945485304,0.584,0.577,1
"MRPL18",0.499150978685044,-0.121917757836106,0.269,0.291,1
"ZDHHC9",0.392317984610365,-0.122133111893333,0.103,0.128,1
"SMIM14",0.544847396604038,-0.122329494442863,0.416,0.378,1
"TAF15",0.762202844962605,-0.122396205668041,0.255,0.26,1
"RABGGTA",0.381292582946662,-0.122613047434436,0.09,0.112,1
"NRP2",0.371747574280558,-0.122923944792565,0.274,0.301,1
"TPP2",0.867058806291176,-0.123116284879505,0.15,0.153,1
"DLD",0.640756005343122,-0.123150954304745,0.187,0.204,1
"SEC23A",0.563902826827024,-0.123551391193544,0.266,0.245,1
"RALY",0.45976368116212,-0.123647868417318,0.399,0.418,1
"GLMP",0.466875819485652,-0.123801173637931,0.279,0.311,1
"MAN1A1",0.683229623731386,-0.123869669476011,0.314,0.327,1
"PRPF31",0.717428510261523,-0.124314875272851,0.165,0.179,1
"RPAIN",0.830397924911049,-0.124990136203291,0.269,0.265,1
"HMGXB4",0.840978563918642,-0.125175164290504,0.151,0.143,1
"ATP5G1",0.657743071292951,-0.12526422241562,0.438,0.454,1
"XPO4",0.988746664627644,-0.125305671431706,0.114,0.112,1
"INO80E",0.637702099810677,-0.125425551036195,0.194,0.214,1
"NXF1",0.358830099857578,-0.125447596409293,0.093,0.117,1
"SNX6",0.609898161037054,-0.125870389074106,0.402,0.418,1
"SMPD1",0.79595388258489,-0.12590642722313,0.26,0.255,1
"SLC35A1",0.90295601354,-0.125956593187268,0.182,0.179,1
"URM1",0.339784099585794,-0.126178060594066,0.216,0.255,1
"MAOB",0.343701799203387,-0.126186177763957,0.257,0.209,1
"DNM2",0.359785410111981,-0.126743869222262,0.08,0.102,1
"PALLD",0.343811215965126,-0.126745353818686,0.729,0.745,1
"ZFAND2B",0.503899704587672,-0.126787694321629,0.145,0.168,1
"DUSP22",0.880363792636239,-0.126821683071876,0.097,0.102,1
"HES1",0.188991774527494,-0.127152259590873,0.109,0.148,1
"ACTR3",0.728756241780254,-0.12722071954019,0.375,0.383,1
"HEBP2",0.229938221180181,-0.128053166085932,0.191,0.235,1
"PLBD2",0.679910215598196,-0.128299116200224,0.166,0.158,1
"MGST3",0.582281892567448,-0.128569736343149,0.744,0.719,1
"KLC1",0.737176778783092,-0.128628928199693,0.175,0.184,1
"DSCR3",0.415894939495652,-0.128829125521727,0.082,0.102,1
"SF3A3",0.651526949108202,-0.129473660666805,0.16,0.173,1
"MALAT1",0.390464834555529,-0.129725673767576,0.991,0.929,1
"ATP5H",0.279801196044526,-0.130062446882183,0.503,0.541,1
"ADAM15",0.741720430650943,-0.130308704256029,0.113,0.122,1
"STT3A",0.84256166429248,-0.130850721017945,0.261,0.27,1
"PIH1D1",0.705728738799888,-0.13100704893485,0.225,0.24,1
"DDX27",0.300090518619298,-0.131071281882222,0.139,0.173,1
"FAP",0.89772983490466,-0.131314340541679,0.319,0.316,1
"CCT4",0.983920899070288,-0.131426347093739,0.373,0.367,1
"MAT2B",0.945087763050649,-0.13191091227438,0.262,0.27,1
"DLG1",0.263543722071611,-0.132140698155543,0.119,0.153,1
"NF1",0.199645998587038,-0.132182145961138,0.219,0.173,1
"SMNDC1",0.480701814561473,-0.13246414279889,0.229,0.209,1
"OSTC",0.95319928309294,-0.132485443158875,0.688,0.592,1
"PROCR",0.240477651082616,-0.132508213923552,0.077,0.107,1
"C11orf54",0.870145202504206,-0.132870688868459,0.128,0.133,1
"OGFR",0.561129354396229,-0.133060760967691,0.116,0.133,1
"ZNF506",0.583695540945533,-0.133407508456485,0.122,0.138,1
"SNW1",0.469216837577821,-0.133443996489427,0.218,0.25,1
"PHYKPL",0.727653832027149,-0.133621133882194,0.193,0.204,1
"HTATIP2",0.57098364020095,-0.133761078692743,0.116,0.102,1
"NELFCD",0.333840518212186,-0.133786485893382,0.138,0.168,1
"CPT1A",0.647998970239553,-0.133810603167903,0.125,0.112,1
"PRDX4",0.451832013346436,-0.13401896882559,0.499,0.51,1
"ATG5",0.855662303489119,-0.134149959835257,0.162,0.168,1
"FAM208B",0.826935224095092,-0.134242931755022,0.15,0.143,1
"MAGEF1",0.774024641058655,-0.134298491036268,0.251,0.255,1
"FOPNL",0.83624184561098,-0.134529655381322,0.162,0.168,1
"TXNDC9",0.942460326562981,-0.13453098037376,0.166,0.168,1
"NELFE",0.443169610308242,-0.134541630258115,0.232,0.27,1
"AP2B1",0.976450694983623,-0.134578264112716,0.22,0.224,1
"SLC39A13",0.989339036268913,-0.134666852461016,0.296,0.296,1
"METAP2",0.28705221683409,-0.134749980896529,0.269,0.311,1
"NAT9",0.783521648969686,-0.13481362901514,0.098,0.107,1
"IDE",0.2832832230223,-0.135023949754187,0.081,0.107,1
"HILPDA",0.902341312015606,-0.135082949391839,0.189,0.184,1
"GOLGA4",0.939267185238245,-0.135275666425278,0.367,0.367,1
"DHRS4L2",0.816778092307531,-0.135295665431561,0.116,0.122,1
"PML",0.431199295256763,-0.135377998540556,0.177,0.204,1
"PAPD4",0.903805349384557,-0.135636532582339,0.129,0.133,1
"PDHA1",0.383904810509075,-0.135844672922283,0.155,0.184,1
"HNRNPD",0.93562862202975,-0.136154580093073,0.244,0.255,1
"DCAF8",0.568117320292421,-0.136257885599281,0.186,0.163,1
"RSL1D1",0.632794399023708,-0.136270400751319,0.392,0.413,1
"CGRRF1",0.192539259409926,-0.136680692362081,0.111,0.148,1
"PAK1IP1",0.564839013350616,-0.136811136189603,0.117,0.133,1
"TRIM13",0.865162220651014,-0.137026686811446,0.128,0.133,1
"MLLT10",0.504130346754963,-0.137055854177232,0.164,0.143,1
"CREBRF",0.308246603901704,-0.137290735716892,0.183,0.148,1
"SSR2",0.194911750029509,-0.137412821622077,0.729,0.704,1
"CEP95",0.992699907275343,-0.137911430905291,0.145,0.143,1
"GLYR1",0.376663642812609,-0.138115399330272,0.108,0.133,1
"ZNF800",0.976329598589774,-0.138291702344641,0.166,0.168,1
"G3BP2",0.716556524276841,-0.138557118229859,0.199,0.209,1
"KATNA1",0.732430877320557,-0.138921563819338,0.119,0.128,1
"HIBADH",0.774889606991781,-0.139055122613111,0.208,0.214,1
"LSM3",0.724791181838569,-0.139373107539799,0.365,0.378,1
"NUP58",0.618800536963724,-0.139715459502493,0.177,0.194,1
"ACIN1",0.778065758312778,-0.139965564129618,0.272,0.281,1
"ORMDL1",0.730453234118473,-0.140339523988882,0.232,0.245,1
"CDK5RAP2",0.38767001455833,-0.140814066067285,0.1,0.122,1
"SF3B6",0.66869047088752,-0.140896566565537,0.557,0.566,1
"TMEM41A",0.456078834029053,-0.140969618226996,0.112,0.133,1
"ANXA7",0.512313207995177,-0.141159764502703,0.348,0.378,1
"PRCC",0.469846895254825,-0.1424633169469,0.128,0.148,1
"PIBF1",0.985279935921043,-0.142617611665173,0.102,0.102,1
"PSMC6",0.562599569952094,-0.142784456745982,0.255,0.281,1
"ZNF302",0.808415717140309,-0.142909478785177,0.271,0.276,1
"CFDP1",0.658401675075687,-0.14299521385681,0.287,0.301,1
"ANXA6",0.716857060981585,-0.143036525468712,0.552,0.582,1
"DDX17",0.255722866314545,-0.143557163735828,0.657,0.592,1
"RNF121",0.820686508541423,-0.143757107816789,0.096,0.102,1
"DENND6A",0.986721508423725,-0.144155177253097,0.113,0.112,1
"FTX",0.632374621821232,-0.144637577864221,0.111,0.097,1
"XPC",0.455656479570849,-0.144822641557296,0.197,0.219,1
"NT5C3B",0.636046585364681,-0.144992645660257,0.175,0.189,1
"GLTP",0.623331228266674,-0.145020227874727,0.138,0.153,1
"CRELD1",0.918204543065149,-0.145308484088267,0.098,0.102,1
"ARF5",0.0924899340094101,-0.145801553035421,0.627,0.679,1
"NRBF2",0.472217804023926,-0.145877247501544,0.198,0.224,1
"CPSF7",0.959643874193608,-0.146098880588603,0.15,0.148,1
"C2orf40",0.0547656378165798,-0.146253483373763,0.164,0.102,1
"CAST",0.674994845676958,-0.146645769725977,0.627,0.607,1
"MORC3",0.532839973291048,-0.147057951026573,0.157,0.179,1
"SPG7",0.693838044585122,-0.147417059919455,0.189,0.204,1
"CAPN7",0.961565816972416,-0.147785233214913,0.167,0.163,1
"TRAPPC6A",0.200665480980749,-0.147867984455668,0.095,0.128,1
"NDUFB5",0.475969310845174,-0.14805600915719,0.375,0.398,1
"POLD2",0.794732997237162,-0.148179355580261,0.186,0.194,1
"MECR",0.455646503135467,-0.148297662803904,0.089,0.107,1
"PSEN1",0.714290645756846,-0.148299958001158,0.108,0.097,1
"EEF1E1",0.826980318943437,-0.148385930547765,0.122,0.128,1
"NUPR1",0.463687772809813,-0.148396690224845,0.734,0.719,1
"ZNF131",0.959783339942748,-0.148400257020568,0.113,0.112,1
"CHCHD7",0.149756421386365,-0.148532792220426,0.095,0.133,1
"DCTD",0.645235005074665,-0.148956259067958,0.237,0.255,1
"H3F3B",0.251320746563514,-0.149206409614234,0.969,0.944,1
"KMT5B",0.995321640096952,-0.149296942558203,0.129,0.128,1
"MECP2",0.78305954756827,-0.149587740648536,0.137,0.128,1
"TSG101",0.376393818392659,-0.149592528262038,0.197,0.23,1
"PPP6R3",0.194036409036707,-0.150046724100891,0.155,0.199,1
"TPM2",0.106581143642628,-0.150110809727279,0.77,0.735,1
"MAX",0.608293549314568,-0.150191280542701,0.236,0.255,1
"TUSC1",0.475556567028183,-0.150237993936117,0.093,0.112,1
"C1QBP",0.838016131433963,-0.150439608933764,0.351,0.342,1
"LSM12",0.817481569907703,-0.150617703534665,0.175,0.184,1
"CIRBP",0.372152785276944,-0.150669617976512,0.823,0.832,1
"PLK3",0.458011867619591,-0.150695720739261,0.108,0.128,1
"UBE2D2",0.791603602046975,-0.150968831176275,0.482,0.464,1
"SUCLA2",0.685663472328014,-0.151721448601997,0.155,0.168,1
"SMIM20",0.65273824948498,-0.151859667375776,0.258,0.27,1
"ADAM10",0.52578812304658,-0.151963302353419,0.188,0.209,1
"PDCD5",0.541514315266935,-0.152363113107457,0.428,0.429,1
"SEC61A1",0.332959697201077,-0.152445052350873,0.349,0.393,1
"MAGED2",0.994602821239682,-0.152464054664607,0.407,0.393,1
"TMEM189",0.419508986360053,-0.152742790308009,0.086,0.107,1
"PCSK7",0.22418208016221,-0.152904180416171,0.148,0.184,1
"EIF3G",0.989477538745514,-0.153127205773434,0.551,0.531,1
"GCSH",0.432208085785705,-0.153224251025535,0.368,0.403,1
"UFM1",0.531014611468556,-0.153560721492579,0.317,0.347,1
"MYEOV2",0.263250426611961,-0.153605295810115,0.396,0.439,1
"ZNF677",0.540794774225441,-0.154133889853308,0.102,0.117,1
"PDCL3",0.436008966360701,-0.154236386956994,0.087,0.107,1
"DUSP14",0.479773069750864,-0.15438708195862,0.124,0.148,1
"SAR1B",0.635291170019262,-0.154554254740195,0.251,0.224,1
"MED21",0.604826471085234,-0.154718617987827,0.187,0.204,1
"RXRA",0.365463488062403,-0.154900403987118,0.08,0.102,1
"CDS2",0.668831787501269,-0.154915161352311,0.122,0.133,1
"RPL21",0.0211771340575022,-0.154976241628605,0.907,0.944,1
"HEBP1",0.664729985434488,-0.155001911796246,0.432,0.449,1
"CAPZA2",0.382084232872008,-0.155378240948911,0.408,0.449,1
"C12orf57",0.0299763194292353,-0.155802848475014,0.817,0.837,1
"GRPEL1",0.863041499571181,-0.155846859436803,0.137,0.143,1
"ZNF207",0.765232892329748,-0.155882586292758,0.38,0.352,1
"NDUFV3",0.613192162411258,-0.155899785456036,0.181,0.199,1
"PMPCA",0.599214956118006,-0.155916331345111,0.113,0.128,1
"KIAA0907",0.510139690253992,-0.155975038729367,0.086,0.102,1
"RPS10",0.00169329802258223,-0.156209998567209,0.93,0.934,1
"RNF135",0.743162515823374,-0.156264613010664,0.123,0.112,1
"NDRG3",0.971544514260454,-0.156341863564646,0.123,0.122,1
"SMC1A",0.637343410874179,-0.156676008972342,0.204,0.184,1
"FAM195B",0.268218617801134,-0.157001833715319,0.325,0.372,1
"CD74",0.259530265700938,-0.157527287368807,0.597,0.51,1
"PPP1R15A",0.642254509916652,-0.157907807769366,0.546,0.52,1
"EPN1",0.218184156968317,-0.157912937534413,0.204,0.25,1
"GFER",0.697735360538066,-0.158235394319082,0.107,0.117,1
"SEC13",0.840044952522059,-0.158578673218771,0.439,0.429,1
"STK38",0.133870320828275,-0.158764079134306,0.097,0.138,1
"ORC3",0.986523761101549,-0.158941292987854,0.102,0.102,1
"TCF7L2",0.927714610996056,-0.159153412639835,0.192,0.194,1
"MGLL",0.169616813456693,-0.159217837015368,0.183,0.133,1
"EPM2AIP1",0.80405360050581,-0.15930730096515,0.15,0.158,1
"SMAD4",0.730941692312977,-0.159360982265298,0.117,0.107,1
"ERICH1",0.46595368812582,-0.159507110079114,0.169,0.143,1
"NUBP2",0.619852930862592,-0.160299466816498,0.204,0.224,1
"SDHC",0.592003112499272,-0.160393189180438,0.378,0.408,1
"SLC30A9",0.519639791808914,-0.160533290338967,0.176,0.153,1
"TPRA1",0.881707893163395,-0.160920018671411,0.139,0.143,1
"LDHA",0.03355550671918,-0.161222069349039,0.611,0.694,1
"KRCC1",0.457094234335889,-0.161641211059484,0.205,0.235,1
"PSMA6",0.414005696670881,-0.161832210620733,0.4,0.439,1
"MBNL2",0.769665243220276,-0.161946293839451,0.437,0.439,1
"CCND3",0.726552243809302,-0.162450091850109,0.2,0.209,1
"HAX1",0.799589958968789,-0.162994890028674,0.304,0.311,1
"HMGN2",0.104499804467436,-0.163288925361605,0.754,0.755,1
"PPP1R15B",0.645496102026756,-0.16338356218501,0.091,0.102,1
"ATOX1",0.387923056970345,-0.163483874258523,0.461,0.48,1
"AKAP13",0.347159641595645,-0.164101378253073,0.41,0.444,1
"RPN1",0.45536445452459,-0.164442056203744,0.458,0.474,1
"NSFL1C",0.482460675771329,-0.164489642227803,0.193,0.219,1
"MFF",0.53301820373664,-0.164593962626509,0.338,0.357,1
"PTPN12",0.498057288497887,-0.16549487883178,0.141,0.163,1
"TOMM7",0.0220553529184412,-0.166020959054716,0.802,0.827,1
"MAN1B1",0.348926914107189,-0.166314114473259,0.183,0.219,1
"NAPA",0.511588535466975,-0.166408182466799,0.396,0.413,1
"FUNDC1",0.505319007057746,-0.166624836659382,0.105,0.122,1
"MYDGF",0.790466904556131,-0.167075239680255,0.61,0.582,1
"TSPAN31",0.446179897547656,-0.167144221906476,0.154,0.128,1
"PAIP1",0.842074994966499,-0.167329283908712,0.261,0.265,1
"EIF4EBP2",0.641697158751122,-0.167605256866924,0.135,0.148,1
"KLHL22",0.843787521985529,-0.167842167503007,0.102,0.097,1
"CAT",0.429775521765998,-0.167895177908178,0.328,0.286,1
"MDM2",0.925197269809618,-0.168303805600494,0.181,0.179,1
"GLT8D1",0.811003784477535,-0.168444332346314,0.292,0.301,1
"M6PR",0.472433629367291,-0.168913420079697,0.197,0.219,1
"HINT1",0.246047417752857,-0.168979850369032,0.728,0.714,1
"FKBP10",0.790955023484002,-0.169018834991224,0.492,0.474,1
"TXNL1",0.576250675168939,-0.169284601333303,0.359,0.383,1
"SERPINB1",0.522477019235925,-0.169396392076786,0.301,0.327,1
"PTCD3",0.692298283675074,-0.170270119303408,0.132,0.143,1
"IRF2",0.458624002943545,-0.170402509088471,0.171,0.194,1
"RAMP1",0.117913133032447,-0.170417298971313,0.137,0.184,1
"MARCH6",0.423572161082063,-0.170472404378517,0.197,0.224,1
"MIF4GD",0.964924495587598,-0.171720310125604,0.1,0.097,1
"RAD23B",0.105970526117037,-0.171786678830424,0.272,0.337,1
"ZBED1",0.604041924727668,-0.17185179146193,0.098,0.112,1
"VPS41",0.669431910904997,-0.172179951499644,0.114,0.128,1
"RNF167",0.837852684632495,-0.172612105612818,0.294,0.281,1
"MZT2A",0.143263130272762,-0.172936089890035,0.215,0.27,1
"MTERF4",0.882771096783277,-0.173208700917559,0.112,0.107,1
"ZMAT2",0.404100943528575,-0.173290298534969,0.216,0.245,1
"CRBN",0.99570578105508,-0.17341252847071,0.191,0.189,1
"SCCPDH",0.653809403223529,-0.173483404284332,0.189,0.173,1
"TMBIM1",0.9773413602306,-0.173664660502211,0.348,0.352,1
"CPED1",0.470763339125501,-0.173710188870747,0.24,0.209,1
"ALKBH7",0.218263527800867,-0.17448383034514,0.419,0.454,1
"C7orf50",0.6063782683102,-0.174607575684041,0.251,0.27,1
"PSMA3",0.718437887347995,-0.174824476136661,0.337,0.357,1
"PIGK",0.592594856041407,-0.175360635170259,0.171,0.153,1
"SNAPC2",0.880402571423608,-0.176067695936651,0.103,0.107,1
"RAB11A",0.495599870467456,-0.176300505338423,0.371,0.388,1
"EMC3",0.278840753556063,-0.176691429834577,0.247,0.296,1
"RAB18",0.540157790334709,-0.17690314251322,0.282,0.306,1
"YARS",0.761832681175039,-0.177013205550185,0.119,0.128,1
"CDC37L1",0.172631876214518,-0.177015244265723,0.164,0.209,1
"NBR1",0.94611261535287,-0.177409822659696,0.218,0.214,1
"PFDN2",0.745468378180687,-0.177431489879619,0.36,0.372,1
"NMT1",0.757807079736505,-0.177510017479867,0.105,0.112,1
"UBA52",0.061120219552073,-0.177659920854862,0.892,0.867,1
"ZC3H18",0.106018537776594,-0.178607973950963,0.075,0.112,1
"GALK2",0.391884480509504,-0.178924002239519,0.081,0.102,1
"GPATCH2L",0.663338568871655,-0.178977889381855,0.146,0.133,1
"LSM8",0.425155816197312,-0.179116456748463,0.344,0.367,1
"OCIAD1",0.22578822114109,-0.179262779809929,0.464,0.5,1
"ATP5C1",0.248033301918782,-0.179475574442421,0.528,0.551,1
"CBR1",0.760197613674488,-0.180298179927429,0.331,0.337,1
"RAB5B",0.96966985787776,-0.180329713448951,0.202,0.199,1
"CWC25",0.851726753309911,-0.180401642315823,0.123,0.117,1
"TWF1",0.549154116452595,-0.180467011337537,0.215,0.245,1
"RAB32",0.671064083850326,-0.180581991148218,0.283,0.296,1
"GRWD1",0.487362651626911,-0.180633827935478,0.09,0.107,1
"BET1",0.440309477284597,-0.180688709159859,0.164,0.189,1
"UQCRH",0.27714199227577,-0.180726498744421,0.61,0.617,1
"RAB24",0.865456482419235,-0.180781316021819,0.212,0.214,1
"STX10",0.546145276982386,-0.180822530909429,0.215,0.235,1
"SMS",0.747086885175636,-0.180906382875606,0.266,0.27,1
"CSDE1",0.90820496734067,-0.180944394351928,0.536,0.531,1
"ECH1",0.599863022815826,-0.181011759603721,0.446,0.469,1
"POMP",0.371559775480831,-0.18125012610638,0.531,0.541,1
"LANCL1",0.690055279392225,-0.181327508669325,0.116,0.128,1
"HLA-B",0.399087713221596,-0.181478305214228,0.82,0.75,1
"MTIF3",0.593945271630155,-0.182198525883431,0.237,0.26,1
"MKNK2",0.727341960278197,-0.182472052294858,0.093,0.102,1
"MITD1",0.522346118149064,-0.182932394508337,0.148,0.168,1
"SDPR",0.997913769216027,-0.183012240405917,0.274,0.26,1
"HNRNPK",0.431233746041091,-0.183415791210156,0.624,0.648,1
"KDELR3",0.540776758237628,-0.183520680340362,0.292,0.306,1
"NCOR1",0.320868874192989,-0.184066995554543,0.339,0.372,1
"CHMP1B",0.522627266757769,-0.18436298784333,0.157,0.138,1
"AFG3L2",0.637208207305273,-0.184780966880998,0.159,0.143,1
"MEST",0.615857864640733,-0.185541571091765,0.282,0.25,1
"MRPL36",0.252590974705331,-0.185815867223275,0.231,0.276,1
"MTG1",0.409134170614164,-0.185874497938559,0.194,0.224,1
"DUSP3",0.961896073784608,-0.186381411489011,0.106,0.107,1
