"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.54106032643721e-14,0.446275154774823,0.325,0.219,1.45607983258117e-09,"4","RELB"
9.42438387369698e-18,0.446207124327903,0.708,0.597,2.47653959433009e-13,"4","PEAK1"
6.55459379184041e-27,0.445558337020329,0.871,0.797,1.72241615661982e-22,"4","MAP3K2"
1.7068886179659e-12,0.444879902081595,0.263,0.171,4.4853619102908e-08,"4","GRAMD4"
2.17439146870099e-11,0.4440792943802,0.254,0.169,5.71386590145245e-07,"4","MPDU1"
1.16756557602922e-11,0.444039615753129,0.272,0.183,3.06812882068958e-07,"4","MZT2A"
3.99750533319882e-10,0.443210009888691,0.376,0.284,1.05046445145799e-05,"4","ZFP91"
5.03320833243797e-22,0.441212222164197,0.583,0.42,1.32262648559805e-17,"4","GNS"
3.91961445137854e-11,0.440899449493828,0.261,0.176,1.02999628553325e-06,"4","RNPEPL1"
9.29033563706366e-13,0.440471832029349,0.346,0.244,2.44131439870759e-08,"4","TULP4"
1.53053606732023e-11,0.440279999522328,0.324,0.229,4.02194267770411e-07,"4","UBXN2B"
1.12792387530584e-11,0.439754217401354,0.28,0.19,2.96395835952868e-07,"4","GINM1"
3.30277804775352e-10,0.438727275750045,0.373,0.281,8.67904015388669e-06,"4","PIK3CA"
2.68654516641734e-35,0.438607932910948,0.924,0.848,7.05970338831149e-31,"4","SDCBP"
1.76250309404018e-12,0.438557487123179,0.434,0.326,4.63150563051877e-08,"4","RNMT"
1.63513160545116e-24,0.437408392203053,0.761,0.608,4.29679883280457e-20,"4","TPI1"
5.3364771952483e-91,0.437330481628806,0.506,0.2,1.40231947736735e-86,"4","AC093895.1"
3.14082218413662e-19,0.437206502364407,0.477,0.329,8.25345253547422e-15,"4","RABAC1"
1.29009879678721e-13,0.4367147214642,0.442,0.331,3.39012161819744e-09,"4","PITPNA"
8.84553684367558e-08,0.435868610713112,0.294,0.222,0.00232443017178107,"4","UBAP2"
5.44985832858706e-09,0.43574849144364,0.255,0.181,0.000143211377158611,"4","SUN2"
2.76578994159345e-26,0.435742050749728,0.921,0.89,7.26794280851926e-22,"4","ELF1"
3.97744227578464e-13,0.435238261622179,0.637,0.542,1.04519228123069e-08,"4","RAB8B"
3.56822882102565e-19,0.435116088742442,0.369,0.24,9.3765916958912e-15,"4","IFI44L"
5.82135842862539e-11,0.434835209006798,0.541,0.437,1.52973656787418e-06,"4","SP3"
5.47186888553404e-20,0.433417801270417,0.493,0.345,1.43789770574064e-15,"4","LSP1"
3.10597294181166e-16,0.432999524636814,0.748,0.659,8.16187569649267e-12,"4","MGAT5"
1.18920776160801e-06,0.432772024217926,0.473,0.407,0.0312500015595354,"4","CYB5R4"
9.28662196443402e-22,0.432174680553283,0.665,0.509,2.44033851981397e-17,"4","ANKRD10"
2.99748218344004e-14,0.432105066985575,0.428,0.309,7.87678368164372e-10,"4","ANXA11"
1.02407393590107e-14,0.430493013169901,0.397,0.281,2.69106148876082e-10,"4","EHD4"
2.94655717468841e-15,0.427123489587464,0.309,0.199,7.74296294364622e-11,"4","OLFML2B"
1.54106424646305e-11,0.4270889319483,0.26,0.173,4.0496086268556e-07,"4","LRRC58"
1.1353277098696e-17,0.426316233730839,0.438,0.302,2.98341415599532e-13,"4","NANS"
3.34677704152248e-08,0.425648055036925,0.291,0.217,0.000879466070971278,"4","ST14"
8.38660934345388e-10,0.422714391866921,0.419,0.322,2.20383320327281e-05,"4","DIAPH1"
1.49451222537353e-08,0.42189026085724,0.39,0.305,0.000392727922583655,"4","MLXIP"
8.23631224312901e-17,0.421480542645428,0.566,0.425,2.16433813124944e-12,"4","YY1"
2.38000784729773e-14,0.421381103589822,0.317,0.211,6.25418462112896e-10,"4","PATL1"
1.98631978415351e-28,0.42130291592025,0.809,0.672,5.21965112879859e-24,"4","EIF5"
3.51383747631287e-20,0.420638717953308,0.58,0.425,9.23366212025495e-16,"4","TRAM1"
1.57255516148668e-12,0.420002951877741,0.334,0.232,4.13236045335469e-08,"4","NDUFB6"
2.23622739462879e-16,0.419551342621316,0.465,0.35,5.87635834760553e-12,"4","AMPD3"
1.39287599150681e-12,0.41938332590056,0.266,0.175,3.66019953048159e-08,"4","USP38"
8.60341221076707e-24,0.419221532269242,0.518,0.348,2.26080466074537e-19,"4","ATP6AP1"
1.02577840908594e-09,0.418684927701859,0.267,0.187,2.69554050339604e-05,"4","NOP56"
3.55960715020327e-10,0.417440241123465,0.531,0.424,9.35393566930414e-06,"4","ATP2A2"
4.01024458249358e-07,0.416840779254749,0.275,0.21,0.0105381207138766,"4","REST"
1.5676292204122e-13,0.416334303897296,0.308,0.205,4.11941606539917e-09,"4","TOB2"
6.89757000479827e-08,0.41534851975174,0.259,0.189,0.00181254344586089,"4","PHTF1"
5.61621186606083e-17,0.413602161314413,0.493,0.356,1.47582815416347e-12,"4","COX17"
1.1365464450488e-08,0.411404255674871,0.384,0.297,0.000298661674829925,"4","UBQLN1"
4.05143675194929e-23,0.411004055034731,0.702,0.538,1.06463654967723e-18,"4","LAPTM4A"
1.64272551419674e-21,0.410121137356769,0.583,0.423,4.31675410620619e-17,"4","SERINC1"
1.0534391988389e-08,0.409263588318305,0.252,0.179,0.000276822752670886,"4","LRIF1"
2.38021177403624e-17,0.407957881831819,0.48,0.343,6.25472049981243e-13,"4","ATP6V0D1"
1.28611324911029e-11,0.407570014123489,0.342,0.243,3.37964839601202e-07,"4","MX2"
8.44466091048797e-63,0.405700878329018,0.97,0.942,2.21908799405803e-58,"4","CTSB"
6.88704090013945e-09,0.405475788422602,0.53,0.416,0.000180977660773865,"4","PRDX6"
5.05612718878915e-10,0.404502543539948,0.304,0.218,1.32864910267001e-05,"4","SAR1A"
8.73583618702299e-17,0.403371997103294,0.816,0.746,2.2956030332259e-12,"4","TLR2"
5.80062358516119e-11,0.402808938825649,0.294,0.204,1.52428786570866e-06,"4","ATF5"
1.0194683387056e-11,0.402326162851472,0.413,0.305,2.67895890045057e-07,"4","CHSY1"
3.20032198612622e-11,0.402307201800967,0.368,0.269,8.40980611514249e-07,"4","TMEM30A"
1.05703919860475e-10,0.402182980512219,0.666,0.582,2.77768760609358e-06,"4","BAZ1A"
3.38117764511978e-08,0.401226349752968,0.52,0.429,0.000888505861584577,"4","EXT1"
2.41556620496481e-22,0.400737448846277,0.767,0.64,6.34762487340653e-18,"4","ENO1"
8.44395792954702e-10,0.400192777199621,0.306,0.22,2.21890326472637e-05,"4","ZBTB7A"
2.01939614905593e-09,0.399289031884378,0.344,0.257,5.30656920048916e-05,"4","SEPTIN11"
2.39778745169381e-07,0.399076980412496,0.422,0.341,0.00630090586556098,"4","ASXL1"
6.48203168452711e-40,0.398417454429177,0.923,0.851,1.70334828606003e-35,"4","YWHAZ"
4.03444052567021e-12,0.39833136519165,0.459,0.348,1.06017028133562e-07,"4","ADNP"
4.25019871396528e-15,0.398005168491172,0.394,0.273,1.1168672180558e-10,"4","PCED1B-AS1"
6.20480850881936e-08,0.397643592832213,0.296,0.223,0.00163049957994755,"4","FBXO33"
1.98162321357758e-14,0.397014476280117,0.416,0.295,5.20730948063918e-10,"4","CUTA"
1.81968006460611e-20,0.396356011772373,0.549,0.391,4.78175527377195e-16,"4","CXCL16"
5.00740830839649e-11,0.395378913697342,0.422,0.317,1.31584675528043e-06,"4","ATP6V1C1"
1.91687890445634e-08,0.394214474978531,0.291,0.217,0.000503717438513037,"4","TESK2"
3.42545712585395e-10,0.393738774817403,0.281,0.197,9.00141623531902e-06,"4","WBP2"
1.41772621254713e-08,0.393367211723141,0.266,0.192,0.000372550094133136,"4","TLR7"
6.91953005425644e-10,0.391850827274864,0.386,0.291,1.81831410765751e-05,"4","ERGIC1"
5.2106179629309e-10,0.391518517765938,0.655,0.575,1.36924618829898e-05,"4","PTPN12"
7.04069397610305e-13,0.390571207832214,0.424,0.311,1.85015356304036e-08,"4","GAA"
1.2224286507631e-07,0.39048677106541,0.633,0.557,0.00321229800847528,"4","ASPH"
1.09105347943591e-07,0.389395309885085,0.753,0.717,0.00286707033326169,"4","FBXO11"
1.23674247177511e-14,0.389350442943249,0.303,0.196,3.24991186733063e-10,"4","WDR47"
1.06869329333893e-10,0.389079707456076,0.557,0.445,2.80831223623603e-06,"4","ZFYVE16"
1.81665420611456e-13,0.388720400132368,0.355,0.246,4.77380392282785e-09,"4","CCNYL1"
3.34962729413482e-20,0.387788069628753,0.58,0.431,8.80215060352747e-16,"4","BZW1"
1.28406783291532e-10,0.386412145090596,0.307,0.216,3.37427345133488e-06,"4","BLOC1S2"
5.07654466226465e-23,0.381863436939755,0.981,0.929,1.3340144063499e-18,"4","NAMPT"
1.4975721394459e-19,0.380046424664532,0.545,0.385,3.93532006803592e-15,"4","VDAC1"
1.68920428387772e-14,0.37999927317187,0.574,0.455,4.43889101717386e-10,"4","KHDRBS1"
1.30727204773348e-15,0.379203887311612,0.742,0.634,3.43524948703403e-11,"4","ABI1"
1.56101392162674e-14,0.378087245745503,0.645,0.523,4.10203238325076e-10,"4","CD84"
1.58585356445473e-10,0.376659361601222,0.328,0.235,4.16730599667415e-06,"4","RO60"
3.34888612840048e-12,0.376588125104539,0.384,0.275,8.80020296821078e-08,"4","MAPK1IP1L"
1.0352622127984e-07,0.376349433982428,0.27,0.199,0.00272046204279164,"4","TSPAN3"
7.89108738166018e-08,0.376280089098462,0.752,0.706,0.00207361994215266,"4","PPP3CA"
2.22063349495213e-10,0.375767555771425,0.652,0.566,5.83538069803521e-06,"4","ZFAND6"
1.31164774703712e-17,0.375359589046228,0.5,0.352,3.44674794966415e-13,"4","ITGAM"
2.15868513456141e-13,0.375150868824674,0.402,0.286,5.67259279660046e-09,"4","SLC25A24"
2.17652232213376e-15,0.372985172708927,0.665,0.546,5.71946535810308e-11,"4","YBX3"
3.86924463548834e-09,0.372347907491599,0.277,0.197,0.000101676010531363,"4","WBP4"
6.91398587425424e-15,0.371577725666778,0.415,0.289,1.81685720803653e-10,"4","C9orf16"
3.2864854975009e-11,0.371065440996835,0.585,0.466,8.63622659033287e-07,"4","MORF4L2"
1.22771037845323e-14,0.37090800233038,0.613,0.479,3.2261773324994e-10,"4","TMEM123"
1.16144746400354e-17,0.37053967630182,0.933,0.933,3.05205164590851e-13,"4","RBM47"
1.62697472379043e-11,0.37049422715626,0.255,0.168,4.27536417917649e-07,"4","SH3PXD2A"
2.32270251401952e-07,0.369469148925775,0.357,0.277,0.00610359766634049,"4","AZI2"
1.01635964922708e-17,0.369279983332481,0.504,0.355,2.67078988623893e-13,"4","SNRPB"
2.12476517464028e-17,0.368263327152621,0.652,0.503,5.58345792591974e-13,"4","ARRDC3"
1.27537859780954e-37,0.366882274108376,0.989,0.981,3.35143987932391e-33,"4","EIF1"
6.22475770153917e-25,0.366840432060578,0.805,0.651,1.63574182881046e-20,"4","TIMP2"
1.62635849666764e-27,0.366320563224537,0.795,0.608,4.27374485754322e-23,"4","NRP1"
9.93630944275192e-17,0.365422678693528,0.514,0.374,2.61106339536635e-12,"4","IDS"
1.81038176582228e-13,0.364250553985048,0.427,0.307,4.75732120422779e-09,"4","GABARAPL2"
2.05538004155957e-12,0.364041659551254,0.455,0.341,5.40112767321023e-08,"4","CHMP4B"
1.54886474541596e-17,0.363849686234206,0.638,0.496,4.07010677800407e-13,"4","RSRC2"
1.46122580687776e-15,0.363589376519832,0.381,0.256,3.83980917531338e-11,"4","AC068587.4"
5.45368179417355e-10,0.363329301602951,0.307,0.219,1.43311850187293e-05,"4","AUP1"
6.74357895360854e-11,0.363103027071313,0.488,0.379,1.77207767742925e-06,"4","ST3GAL1"
1.07770823804772e-08,0.363007059768835,0.273,0.196,0.00028320017079418,"4","FUOM"
1.38396417821726e-07,0.362784835620562,0.259,0.19,0.00363678106751932,"4","FUNDC2"
4.21721783191537e-28,0.362702687880456,0.922,0.853,1.10820050187072e-23,"4","ARHGAP18"
4.91936627370562e-15,0.362198117077187,0.799,0.74,1.29271106940436e-10,"4","FOXO3"
4.20581683287577e-09,0.361624113152775,0.398,0.31,0.00011052045473431,"4","NUP153"
7.99413452787119e-09,0.361002933897589,0.386,0.292,0.000210069867123399,"4","SOCS6"
9.08380665740738e-10,0.360429960243906,0.993,0.997,2.38704271343351e-05,"4","SAT1"
1.80269270954973e-08,0.359781800897127,0.352,0.268,0.000473711590215478,"4","PSMD12"
1.84437641771116e-06,0.359562483303972,0.742,0.675,0.0484665235046138,"4","WAC"
1.47157485367091e-06,0.35952894545982,0.697,0.665,0.0386700440047641,"4","PIK3R5"
4.31507273627535e-12,0.359317072822465,0.512,0.392,1.13391481363844e-07,"4","TNPO1"
1.02195188421422e-07,0.358987188199865,0.263,0.192,0.00268548516133811,"4","MINDY2"
4.62559251514651e-17,0.358668963186037,0.716,0.556,1.2155132011302e-12,"4","TGFBR1"
9.54060353784196e-12,0.357138511389396,0.339,0.235,2.50707979767411e-07,"4","OAT"
3.84130618461139e-13,0.355750383144158,0.501,0.37,1.00941843919218e-08,"4","GLA"
3.76680268800733e-17,0.355547280416496,0.55,0.404,9.89840410354566e-13,"4","ETF1"
3.49079198149839e-11,0.355541711900427,0.376,0.27,9.17310316898147e-07,"4","HIPK1"
6.07203929493211e-09,0.355004634182979,0.372,0.286,0.000159561048592226,"4","AC068282.1"
1.40391184010322e-19,0.353886886651922,0.817,0.716,3.68919953342324e-15,"4","BACH1"
2.18139684040367e-14,0.35211524802963,0.574,0.439,5.73227461721275e-10,"4","DNM2"
1.20912694566082e-46,0.351477280708223,0.972,0.905,3.1773437878075e-42,"4","MYL6"
9.68122410027741e-09,0.350939307893711,0.407,0.316,0.00025440320690709,"4","NAPA"
1.19886474782032e-06,0.350191947106084,0.272,0.206,0.0315037678432223,"4","MPZL1"
2.8644784192403e-20,0.349571697934892,0.673,0.497,7.52727639007967e-16,"4","BNC2"
2.18310426857052e-13,0.349339343961046,0.399,0.282,5.73676139694962e-09,"4","SAT2"
3.07957023634935e-08,0.349220108038759,0.348,0.266,0.000809249466707881,"4","SLAIN2"
3.46458953342682e-12,0.3487196067186,0.353,0.245,9.104248375939e-08,"4","SORT1"
3.57362331914731e-12,0.348564486559224,0.41,0.297,9.3907673580553e-08,"4","SUMO3"
4.83103091090195e-12,0.348307793514819,0.368,0.26,1.26949830276681e-07,"4","TM6SF1"
1.78226427777483e-11,0.348238423097997,0.584,0.461,4.68343406913669e-07,"4","PTPRM"
7.1546680920366e-09,0.347915182882368,0.4,0.313,0.000188010368122538,"4","CD300A"
1.36857985736601e-11,0.347513382368411,0.629,0.507,3.5963541491864e-07,"4","HECA"
1.39779328954067e-10,0.345982293035967,0.372,0.274,3.67312120625496e-06,"4","ROMO1"
4.09780396594206e-12,0.345434498307269,0.379,0.27,1.07682092617026e-07,"4","MDH1"
2.35972152513637e-08,0.344135714967027,0.287,0.209,0.000620087622375336,"4","MACO1"
8.81939754057183e-08,0.343184382891085,0.293,0.219,0.00231756128571147,"4","SLK"
1.24862371230717e-20,0.340816605901919,0.987,0.98,3.28113339120078e-16,"4","UBC"
2.96622257350429e-43,0.340669647115093,0.998,0.998,7.79463967865457e-39,"4","TPT1"
3.147187704902e-19,0.340250026872578,0.769,0.631,8.27017985094146e-15,"4","CAP1"
2.94368483813486e-10,0.339398637349422,0.382,0.284,7.73541501765079e-06,"4","DUSP10"
1.07732320540677e-19,0.338432949929127,0.724,0.567,2.83098991916791e-15,"4","TPM4"
1.33081138852408e-09,0.338307951804791,0.331,0.242,3.49710616676358e-05,"4","CCDC85B"
1.82271448974416e-08,0.337366256812412,0.352,0.268,0.00047897291361497,"4","RP2"
6.14334717459689e-08,0.33728425779686,0.29,0.214,0.00161434877054057,"4","AKIRIN1"
1.39313429488388e-17,0.337216064490673,0.569,0.413,3.66087830009585e-13,"4","GNG10"
6.58742331315153e-12,0.336478049409667,0.8,0.751,1.73104309822996e-07,"4","DSE"
9.82961001466199e-08,0.335684347235765,0.372,0.288,0.00258302491965288,"4","TFG"
2.36272553515205e-11,0.335627163414779,0.37,0.264,6.20877016127255e-07,"4","SGPP1"
1.16511832693985e-15,0.334852901758654,0.258,0.158,3.06169793953253e-11,"4","IGHGP"
1.7880271552267e-16,0.334691334286176,0.48,0.336,4.69857775850471e-12,"4","DHRS7"
1.22614700209194e-08,0.334681335206703,0.286,0.207,0.000322206909209721,"4","SYPL1"
3.61301296727268e-11,0.33428364861153,0.515,0.4,9.49427547539914e-07,"4","RPL22L1"
5.37694978285615e-07,0.333775813117974,0.454,0.37,0.0141295486393894,"4","RB1CC1"
1.07016906450708e-07,0.333612596157463,0.293,0.219,0.00281219026771171,"4","STARD3NL"
1.59461172793564e-10,0.331814490786041,0.263,0.179,4.19032069866928e-06,"4","MMP2"
2.44710376117814e-11,0.331466512383403,0.483,0.37,6.43049926362391e-07,"4","MARCH6"
8.33687859659894e-08,0.331319048085093,0.325,0.247,0.00219076495761427,"4","ZCRB1"
6.37480934561955e-13,0.330392334335697,0.442,0.324,1.6751723998419e-08,"4","ARF6"
4.71878944813811e-07,0.330281859710004,0.681,0.619,0.0124000349118173,"4","PPP3R1"
2.36450500254416e-12,0.329070222038452,0.36,0.251,6.21344624568554e-08,"4","SMIM30"
1.59222715580513e-11,0.328333007419112,0.765,0.679,4.18405452002471e-07,"4","PHACTR1"
4.8356876185574e-10,0.327683724824952,0.625,0.526,1.27072199240451e-05,"4","PRPF40A"
1.06010134059573e-24,0.32767509883274,0.729,0.555,2.78573430281746e-20,"4","MAP1LC3B"
4.68817845331424e-18,0.32557903933884,0.701,0.544,1.23195953396192e-13,"4","ALOX5"
3.1406009720027e-27,0.325301616491568,0.543,0.362,8.25287123422869e-23,"4","FN1"
1.29807405304537e-11,0.325227252416962,0.376,0.27,3.41107899659262e-07,"4","NDUFB3"
3.85416455537301e-11,0.32462353756096,0.694,0.591,1.01279736186092e-06,"4","C9orf72"
1.56005206825715e-06,0.324329425557639,0.314,0.243,0.0409950482496614,"4","MAST2"
9.65058794338876e-08,0.324050393935572,0.273,0.201,0.0025359814997637,"4","METTL26"
3.12691257676168e-07,0.323899073581169,0.346,0.271,0.00821690086921434,"4","ACBD3"
4.05525488213771e-09,0.322437168506139,0.288,0.206,0.000106563987792815,"4","MEF2D"
9.96185341688276e-08,0.322379662609681,0.347,0.268,0.00261777584088845,"4","USP14"
1.35033343174031e-10,0.322075716241476,0.348,0.251,3.54840619192718e-06,"4","NECTIN2"
3.38624041859649e-12,0.321901270783769,0.443,0.327,8.89836257198786e-08,"4","RAD21"
9.60404806913256e-07,0.321669861899078,0.269,0.202,0.0252375175160665,"4","TMEM243"
9.89502290742553e-07,0.321598475689308,0.337,0.268,0.0260021411961328,"4","NDEL1"
1.22806735727029e-08,0.321593813926886,0.333,0.246,0.000322711540143487,"4","USP7"
5.11800852948056e-07,0.321057062823104,0.329,0.256,0.013449102813769,"4","PPIL4"
1.19986058614938e-08,0.32088184554108,0.294,0.213,0.000315299364828335,"4","DESI2"
2.38737452431638e-08,0.320763041746708,0.453,0.359,0.000627354277499859,"4","PPP1R2"
7.58135211518527e-08,0.320718238923198,0.267,0.194,0.00199222770882838,"4","DBNDD2"
6.18330283846121e-16,0.320225040063592,0.9,0.846,1.62484831989084e-11,"4","GLUL"
8.48853786665921e-08,0.320168852231524,0.411,0.326,0.00223061798060071,"4","FBXO34"
3.82685553909635e-17,0.319487717874022,0.686,0.539,1.00562109856374e-12,"4","DPYSL2"
5.41732125264177e-07,0.319231213190863,0.614,0.541,0.014235636787692,"4","PSME4"
6.01875090487628e-12,0.319178922984821,0.564,0.44,1.58160736278339e-07,"4","ZNF706"
1.64904380365095e-20,0.318404576098678,0.83,0.699,4.33335730723395e-16,"4","MYL12A"
6.39082661974458e-13,0.317975343121819,0.583,0.453,1.67938141913648e-08,"4","SMG1"
1.80948110608009e-12,0.31669978515153,0.542,0.418,4.75495445055727e-08,"4","TAF1D"
4.7858729971774e-14,0.316505045878423,0.693,0.591,1.25763170619828e-09,"4","TGFB1"
8.44305950671513e-22,0.315916517790078,0.657,0.495,2.2186671771746e-17,"4","IFITM3"
6.58127489763229e-29,0.315300858001976,0.865,0.727,1.72942741759981e-24,"4","CLIC1"
2.0288798099839e-08,0.315169386761723,0.362,0.275,0.000533149036467568,"4","ZNF800"
2.28226854656239e-09,0.315059994466469,0.275,0.193,5.99734528665666e-05,"4","GTPBP1"
1.27358778448403e-06,0.314923173415529,0.301,0.232,0.0334673398006713,"4","TMEM248"
1.16960944107309e-16,0.314139621923532,0.783,0.671,3.07349968925188e-12,"4","SFPQ"
3.91617507682621e-08,0.31306832434855,0.303,0.223,0.00102909248668839,"4","EXOC5"
4.41390109896529e-11,0.31221558601419,0.745,0.619,1.1598849307861e-06,"4","IFRD1"
2.37294495675022e-07,0.311322652045487,0.382,0.302,0.00623562475734823,"4","ERN1"
2.54172939486318e-08,0.310198219209575,0.297,0.218,0.000667915650382146,"4","APH1A"
3.24511627982417e-17,0.310135627060004,0.802,0.663,8.52751656012195e-13,"4","HNRNPK"
9.73255191651049e-11,0.309525395434204,0.378,0.272,2.55751999262063e-06,"4","MTHFD2"
4.67431967948533e-21,0.309501436658957,0.759,0.597,1.22831772537516e-16,"4","ARL6IP1"
2.0429225872168e-11,0.309219727148504,0.527,0.406,5.36839197468832e-07,"4","SH3GLB1"
1.70905464016472e-14,0.308442077990755,0.62,0.479,4.49105378342486e-10,"4","CD37"
3.62146674568006e-08,0.307598664356415,0.294,0.215,0.000951649031429805,"4","UBXN7"
1.21000987970709e-26,0.307569794775805,0.952,0.932,3.17966396189429e-22,"4","HLA-DQB1"
4.68240463165813e-08,0.304254707258568,0.26,0.186,0.00123044228910712,"4","SURF1"
4.30202465132394e-08,0.302899979334021,0.272,0.198,0.00113048603787491,"4","TMEM70"
9.97215200655766e-10,0.302602817898602,0.324,0.232,2.62048210428322e-05,"4","OSTM1"
8.64536125149494e-07,0.301339835366217,0.317,0.244,0.0227182802966784,"4","MRPL54"
2.43042217217515e-14,0.300519811188649,0.526,0.396,6.38666338404186e-10,"4","PPARD"
3.94889690305027e-09,0.299903096057095,0.374,0.281,0.000103769112818355,"4","PSMB4"
7.50466296059028e-11,0.29985715063967,0.607,0.497,1.97207533278391e-06,"4","PAPOLA"
7.27165227533844e-08,0.298291345618701,0.862,0.836,0.00191084478491344,"4","ID2"
3.62482293755557e-07,0.29727266266803,0.316,0.241,0.00952530971530852,"4","HLA-DOA"
4.84934447596362e-14,0.297155178880093,0.557,0.425,1.27431074139372e-09,"4","YWHAG"
1.21981573888199e-28,0.29645801100011,0.984,0.897,3.20543179863409e-24,"4","H3F3A"
3.38305818536208e-13,0.294607856222353,0.496,0.361,8.89000029949448e-09,"4","NCF2"
6.45019857865902e-16,0.292289663874301,0.839,0.749,1.69498318250002e-11,"4","CSNK1A1"
2.60643229600284e-07,0.290803421813437,0.282,0.21,0.00684918278743626,"4","TPD52L2"
3.55419545456887e-08,0.289400922295124,0.392,0.303,0.000933971481551607,"4","TCEAL4"
3.34446265102917e-18,0.289057397033469,0.653,0.483,8.78857895437446e-14,"4","COX7A2"
1.24292287915859e-12,0.288656086771013,0.585,0.457,3.26615274185295e-08,"4","KIF5B"
4.86405859592486e-09,0.288401627191148,0.352,0.26,0.000127817731783713,"4","VEGFB"
3.69523715332806e-17,0.286495870182856,0.746,0.591,9.71034419151549e-13,"4","ATP6AP2"
4.81076923068286e-08,0.286096419135909,0.378,0.29,0.00126417393843884,"4","DYNC1LI1"
2.31854026851271e-13,0.285417358050262,0.615,0.485,6.09266011759771e-09,"4","ST13"
2.87047614142359e-15,0.285202186954542,0.751,0.614,7.54303720443292e-11,"4","CD164"
9.15958728492212e-40,0.285182838711898,0.453,0.254,2.40695634673183e-35,"4","IGLC2"
1.14187064927896e-10,0.282401005270902,0.763,0.663,3.00060769217525e-06,"4","EPB41L2"
2.57799250407111e-07,0.277467706291555,0.405,0.32,0.00677444870219807,"4","RWDD1"
2.06491152097362e-09,0.277349039538283,0.567,0.457,5.42617449481447e-05,"4","SOAT1"
3.83411620577207e-36,0.276434007195826,0.794,0.643,1.00752905655279e-31,"4","FKBP5"
1.62961833566761e-28,0.276032423077017,0.992,0.98,4.28231106246733e-24,"4","RPS19"
1.62175903409635e-09,0.275283819250395,0.498,0.391,4.2616583897984e-05,"4","ELOC"
5.53532580561656e-10,0.274881794905586,0.499,0.389,1.45457291519992e-05,"4","FXR1"
6.99521849499299e-11,0.274500441697428,0.434,0.325,1.83820351611426e-06,"4","SLC15A3"
4.02885017521668e-08,0.274407048421749,0.277,0.2,0.00105870124904344,"4","HPRT1"
6.56439828587992e-09,0.274290287191737,0.376,0.282,0.000172499258156353,"4","TMED2"
1.04993362436747e-07,0.273872305438364,0.402,0.316,0.00275901557811283,"4","LSM3"
1.47202195656e-10,0.273779624843731,0.835,0.791,3.86817929744838e-06,"4","RAPGEF1"
5.36989338100795e-08,0.273503621097606,0.469,0.37,0.00141110058266127,"4","PPP4R3A"
2.63749646339016e-08,0.273478336915639,0.449,0.351,0.000693081320649666,"4","NFATC2"
1.91503839185813e-08,0.272752378140625,0.347,0.26,0.000503233788612479,"4","CCT5"
9.91635011484059e-10,0.272084404950314,0.456,0.348,2.60581848317781e-05,"4","REX1BD"
2.06229213171079e-16,0.271512172922562,0.63,0.478,5.4192912637096e-12,"4","PLD3"
3.13583723061061e-07,0.270192328728751,0.403,0.318,0.00824035307459857,"4","UFM1"
6.06282420417977e-13,0.268438732688199,0.59,0.447,1.59318894437436e-08,"4","TOMM20"
9.58178039967582e-11,0.267907760205014,0.769,0.676,2.51790025342681e-06,"4","MSN"
3.49910550640884e-10,0.267372655977725,0.684,0.607,9.19494944974115e-06,"4","PTPN1"
6.77814998223359e-18,0.26705201313162,0.645,0.482,1.78116225233134e-13,"4","TUBA1C"
3.08125355451995e-14,0.266630083654906,0.748,0.621,8.09691809056752e-10,"4","YWHAE"
4.5169012341077e-12,0.265544805169323,0.669,0.543,1.18695130629882e-07,"4","PRKAG2"
3.40885927101055e-07,0.265055341366035,0.484,0.397,0.00895780039236152,"4","STK24"
1.06042007397487e-06,0.264971412389039,0.32,0.246,0.0278657187039117,"4","COQ10B"
3.45025966445263e-20,0.264964283816972,0.941,0.913,9.06659234624863e-16,"4","UBE2D3"
5.54647859676479e-09,0.264736974775238,0.375,0.279,0.000145750364565785,"4","WDR1"
1.43881538124639e-07,0.264565433204751,0.376,0.29,0.00378091905883925,"4","SMIM26"
3.09932983896745e-13,0.263618901423783,0.656,0.506,8.14441895083867e-09,"4","MOB1A"
9.62532494566754e-13,0.263109575688532,0.499,0.366,2.52934288922252e-08,"4","SIRPA"
3.59928067872193e-15,0.261501229191977,0.677,0.541,9.45818976754548e-11,"4","ACSL1"
2.14605846532656e-07,0.261356545991207,0.406,0.323,0.00563941243518513,"4","FGFR1OP2"
5.96361051901644e-16,0.261049753458827,0.677,0.517,1.56711757218714e-11,"4","FXYD5"
5.7204974348652e-07,0.260829210764806,0.317,0.241,0.0150323231593388,"4","GASK1B"
2.59215246805288e-10,0.26052340309047,0.426,0.317,6.81165825554937e-06,"4","AP2M1"
7.85614691972595e-08,0.260072005863959,0.368,0.282,0.00206443828756559,"4","NARS"
9.92315688782608e-07,0.25905190971752,0.398,0.316,0.0260760716698294,"4","PLEKHM2"
2.13848951717734e-18,0.258203593528821,0.921,0.863,5.61952275323862e-14,"4","TPM3"
5.77175318754249e-07,0.257193083811252,0.433,0.349,0.0151670130262241,"4","LACTB"
1.42980862893771e-07,0.257052573366981,0.55,0.455,0.00375725111512251,"4","AKIRIN2"
4.91079534459163e-09,0.256286897083933,0.34,0.248,0.000129045880065179,"4","VKORC1"
2.32231184649372e-07,0.254363844028589,0.38,0.296,0.0061025710702162,"4","SUGT1"
