"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.478035905104e-08,0.563988596749091,0.28,0.195,0.00038839827514323,"6","AC006230.1"
7.94908072758347e-07,0.563421738372051,0.286,0.213,0.0208885943359438,"6","ODR4"
5.72395343793346e-10,0.562556949199039,0.345,0.245,1.50414048442015e-05,"6","MIR29B2CHG"
3.07305897739194e-16,0.562535196874524,0.609,0.494,8.07538438079053e-12,"6","SUCLG2"
2.45653442730051e-30,0.560680942448509,0.645,0.444,6.45528116806027e-26,"6","PSD3"
2.7969250606573e-07,0.560658396991904,0.265,0.19,0.00734975967439527,"6","KLHL20"
2.48572898055121e-37,0.560339311758552,0.965,0.878,6.53199861509248e-33,"6","UTRN"
3.75217955151716e-10,0.559991998164045,0.602,0.527,9.8599774254768e-06,"6","YWHAQ"
2.40511001779675e-13,0.559806343332837,0.546,0.437,6.32014810476629e-09,"6","DLG1"
6.30326850989823e-33,0.559782711419269,0.852,0.719,1.65637289903106e-28,"6","VPS13C"
3.51922250068636e-22,0.559395331453863,0.76,0.644,9.24781288730362e-18,"6","AAK1"
5.61553565276666e-08,0.558912389084422,0.322,0.236,0.00147565045883402,"6","WDR41"
3.72973737153914e-10,0.558023189180755,0.413,0.314,9.80100386493054e-06,"6","EHBP1L1"
1.90434856620169e-07,0.557818609622714,0.348,0.269,0.00500424716226481,"6","CDR2"
4.12211136292698e-13,0.557145439640839,0.528,0.423,1.08320842394995e-08,"6","USP47"
6.47639199224724e-11,0.557001635230369,0.443,0.343,1.70186628772273e-06,"6","CD2AP"
1.23634038334405e-07,0.556696256529055,0.325,0.245,0.00324885525935148,"6","TUBGCP3"
2.01785174562632e-07,0.55621290513064,0.399,0.317,0.00530251081715685,"6","UBR1"
1.11190612284476e-12,0.5560736530239,0.51,0.388,2.92186690961146e-08,"6","SMAD2"
8.64009268687543e-08,0.556024956211954,0.344,0.262,0.00227044355625713,"6","ARHGEF3"
2.19639155576481e-22,0.554302190312207,0.782,0.688,5.77167773023877e-18,"6","SRSF5"
1.21288668673897e-09,0.554020758475333,0.428,0.331,3.18722363541265e-05,"6","SIK2"
4.22718920631997e-08,0.553545393317862,0.319,0.234,0.00111082077963676,"6","KRIT1"
3.02806741823487e-14,0.553507729465286,0.507,0.385,7.95715556163759e-10,"6","STRN3"
2.59546377205636e-07,0.552995495725648,0.315,0.237,0.00682035970020969,"6","ZNF721"
3.55374180350919e-09,0.551813626797385,0.438,0.349,9.33852271126144e-05,"6","USP33"
1.52667064460197e-34,0.55005402920085,0.92,0.82,4.01178511988506e-30,"6","RNF13"
1.08869387810801e-06,0.549285652426343,0.315,0.242,0.0286086977289223,"6","LBR"
1.77116722079905e-16,0.548456547193244,0.709,0.624,4.65427322281575e-12,"6","FAM172A"
1.50649813462793e-11,0.547740268530515,0.586,0.498,3.95877579817528e-07,"6","RIC1"
6.01563933101767e-11,0.547266572986218,0.362,0.257,1.58078970340482e-06,"6","ACVR2A"
3.26946675205691e-07,0.547154796909566,0.423,0.343,0.00859150473105515,"6","MAN1A2"
4.56617128948551e-23,0.54687344468201,0.749,0.619,1.199898491451e-18,"6","PHIP"
1.28257835021652e-07,0.546703855061478,0.372,0.29,0.00337035938869898,"6","DCP1A"
8.00151129793362e-15,0.546550532899583,0.642,0.509,2.102637138871e-10,"6","ARRDC3"
1.88590158563041e-07,0.546310175206714,0.33,0.252,0.0049557721867196,"6","SH3BP2"
3.91054521547645e-12,0.545084358156233,0.489,0.373,1.0276130717229e-07,"6","FOXO1"
3.72693529992516e-08,0.54459728851793,0.406,0.324,0.000979364058114332,"6","ROCK2"
1.30758267390933e-33,0.54432325492825,0.914,0.827,3.43606575049893e-29,"6","ANKRD12"
8.37424289572781e-07,0.543961606213421,0.384,0.309,0.0220058354813935,"6","SPATA5"
2.39437896594738e-07,0.543882485877445,0.401,0.325,0.00629194904671653,"6","GOLPH3"
1.53059738725028e-06,0.541693780167162,0.297,0.226,0.0402210381421628,"6","TPST2"
8.87033406474374e-12,0.541135878098602,0.333,0.222,2.33094638553336e-07,"6","AC009093.2"
4.88712556884465e-08,0.540683984068393,0.392,0.308,0.001284238856981,"6","XPO6"
1.56499256340783e-12,0.540433828681445,0.557,0.456,4.1124874581231e-08,"6","CDK13"
9.73289857161183e-16,0.540390874609373,0.681,0.574,2.55761108664816e-11,"6","ELF2"
3.5860758120726e-08,0.539931854585112,0.365,0.279,0.000942349001896438,"6","BRWD3"
1.10648069686676e-07,0.53949606533815,0.385,0.303,0.00290760997522648,"6","STRN"
8.83667422466896e-08,0.537731844307521,0.43,0.355,0.00232210125275851,"6","ABHD3"
1.24570711073619e-10,0.537339331901239,0.472,0.37,3.27346914559257e-06,"6","CHD6"
3.97557433331605e-09,0.537198868135086,0.412,0.318,0.000104470142330879,"6","USPL1"
2.96877304553854e-07,0.536342069868676,0.331,0.254,0.00780134180906617,"6","HIBCH"
1.00208979156949e-12,0.535800827566866,0.623,0.533,2.63329155428632e-08,"6","ARID2"
1.52840266201174e-26,0.534181640005841,0.825,0.731,4.01633651523444e-22,"6","ASH1L"
1.29402692378128e-08,0.533031679078541,0.461,0.379,0.000340044395031244,"6","MIDN"
1.77873771378246e-12,0.531979581086852,0.644,0.541,4.67416696427755e-08,"6","PSME4"
6.56623075064382e-07,0.531896243862314,0.331,0.258,0.0172547411665418,"6","XPO4"
2.82050188311962e-10,0.531736039788095,0.53,0.44,7.41171484846173e-06,"6","ZNF106"
2.47121828801213e-09,0.531514639829764,0.442,0.353,6.49386741723828e-05,"6","ADNP"
6.1803406176993e-07,0.531494426514726,0.341,0.267,0.0162406990751902,"6","ERCC6L2"
5.78976677792482e-08,0.530813543838349,0.478,0.399,0.00152143491390308,"6","TLK1"
5.50429134634156e-08,0.530783678477395,0.39,0.306,0.00144641767999164,"6","CDK17"
1.16326220846687e-10,0.53074494105003,0.546,0.45,3.05682043140923e-06,"6","TNRC6A"
1.47396455538752e-29,0.530567689871497,0.896,0.783,3.87328405864732e-25,"6","RABGAP1L"
2.14406531794325e-12,0.530389472826205,0.561,0.463,5.63417484249128e-08,"6","SH2B3"
8.81685495607831e-08,0.5300581401868,0.425,0.345,0.00231689314535826,"6","OPA1"
4.81842691500962e-08,0.528711375168798,0.413,0.328,0.00126618622472623,"6","LINC01004"
1.12548227919849e-06,0.528699005546362,0.394,0.319,0.029575423332778,"6","RAB3GAP2"
1.99579580529489e-17,0.528283756227368,0.681,0.562,5.24455221715391e-13,"6","FRYL"
5.33308438084266e-07,0.528117487936023,0.373,0.298,0.0140142791359783,"6","LUZP1"
2.92969609229624e-21,0.528111935083124,0.794,0.712,7.69865539133606e-17,"6","TOP1"
5.43406139594387e-09,0.528064382271287,0.522,0.451,0.000142796265362613,"6","LUC7L2"
1.98847635708653e-09,0.526217016670403,0.452,0.356,5.22531817115197e-05,"6","ARHGEF6"
4.08575363237439e-07,0.524170464198279,0.396,0.318,0.0107365433951534,"6","NRF1"
2.02455719031545e-50,0.52312908564077,0.999,0.974,5.32013138471094e-46,"6","ZEB2"
7.45143142305083e-09,0.520267814591556,0.443,0.358,0.00019580871493493,"6","GAB3"
4.17212501595524e-09,0.51983897063548,0.5,0.414,0.000109635101169272,"6","PDS5B"
1.07417677873539e-25,0.519367361752081,0.816,0.705,2.82272173916085e-21,"6","TNRC6B"
1.00696628298585e-07,0.519119395830871,0.374,0.295,0.00264610599843022,"6","WDR11"
1.2662400190104e-13,0.51819105974414,0.622,0.515,3.32742552195552e-09,"6","HIPK3"
2.3932230573454e-18,0.518183019788951,0.751,0.638,6.28891155009225e-14,"6","ST6GAL1"
6.79443640910289e-07,0.517176625125368,0.25,0.178,0.0178544199958406,"6","PTPN4"
4.42137600421774e-08,0.516396880267084,0.412,0.323,0.00116184918638834,"6","SYNRG"
1.90679403615672e-08,0.516092066701716,0.434,0.347,0.000501067336821262,"6","KMT2A"
3.55841726920122e-08,0.516067286323389,0.352,0.271,0.000935080890000695,"6","TSC22D1"
9.0571694384227e-09,0.515589283426642,0.449,0.361,0.000238004298502872,"6","TLK2"
2.09168337240219e-10,0.515239784414603,0.49,0.393,5.49652556599848e-06,"6","RFX3"
4.63358666082834e-07,0.515029030784712,0.362,0.28,0.0121761390273247,"6","NFX1"
1.17482194684834e-08,0.514887641768509,0.453,0.367,0.000308719711192807,"6","WDR33"
1.19057942405462e-12,0.514837392790709,0.844,0.774,3.12860461053072e-08,"6","SQSTM1"
3.14793922757533e-11,0.514028795798165,0.539,0.43,8.27215470222245e-07,"6","SCAPER"
6.96506983748156e-09,0.513509272389921,0.5,0.414,0.00018302810518934,"6","G3BP1"
4.33329927796304e-08,0.513353288682586,0.448,0.37,0.00113870438426313,"6","PPA2"
2.26056591209849e-11,0.513218611556685,0.521,0.413,5.94031510381242e-07,"6","GPBP1L1"
7.28991918493982e-16,0.512466100434276,0.674,0.569,1.91564496341849e-11,"6","STAG2"
4.09973933113154e-18,0.51225037806845,0.796,0.702,1.07732950143475e-13,"6","AFF4"
8.74045272172686e-20,0.511437453141026,0.767,0.659,2.29681616621539e-15,"6","WASF2"
5.05451329664764e-16,0.510319276080788,0.638,0.517,1.32822500409307e-11,"6","TTC3"
1.10194205330045e-07,0.510105659629065,0.405,0.318,0.00289568332766292,"6","FBXO42"
1.48363375460563e-06,0.509456550589209,0.326,0.25,0.0389869278035266,"6","NR2C2"
1.55175789644337e-06,0.509244520876388,0.273,0.204,0.040777094002739,"6","PLEKHM3"
3.46023221519518e-07,0.507192536552746,0.43,0.36,0.00909279821508989,"6","PPP4R3B"
1.6369489173201e-11,0.506220313077908,0.541,0.433,4.30157436493377e-07,"6","EP300"
5.2735164613306e-12,0.506160862951908,0.577,0.477,1.38577465570846e-07,"6","CREBBP"
1.70124329994716e-11,0.506126233200672,0.569,0.465,4.47052714360113e-07,"6","GMDS-DT"
1.15395411493881e-15,0.505428447132494,0.677,0.586,3.03236062323621e-11,"6","PUM1"
2.34954654704037e-12,0.505257342908785,0.568,0.453,6.17413841631269e-08,"6","AGTPBP1"
8.47640309905961e-17,0.504973767871386,0.747,0.632,2.22742920637088e-12,"6","ERC1"
2.13992208427376e-12,0.504861829289155,0.552,0.445,5.62328725305459e-08,"6","PDLIM5"
4.4412378824984e-08,0.50357776744117,0.456,0.381,0.00116706849076293,"6","DTNBP1"
1.78341557800737e-10,0.503568252222731,0.51,0.409,4.68645945588778e-06,"6","MARCH7"
1.03733159709645e-09,0.503004333780536,0.715,0.626,2.72589997085005e-05,"6","IFRD1"
5.94264310623606e-42,0.502524256358898,0.948,0.814,1.56160775545671e-37,"6","SPRED1"
7.31160277385587e-29,0.502295521288741,0.903,0.816,1.92134297691385e-24,"6","N4BP2L2"
8.58760716788598e-11,0.502206892466701,0.584,0.487,2.25665141157708e-06,"6","EGR1"
7.60009799458885e-14,0.502053095223244,0.628,0.532,1.99715375101806e-09,"6","SF3B1"
2.40360097518379e-13,0.500406281166897,0.588,0.471,6.31618264258797e-09,"6","TTC17"
2.57461179166517e-08,0.500220386566254,0.322,0.235,0.000676556486613773,"6","UST"
9.25914596438642e-09,0.500027790288156,0.507,0.419,0.000243311837652146,"6","FTO"
1.27308496475634e-09,0.499706060613043,0.489,0.397,3.3454126703867e-05,"6","HMBOX1"
4.1625319976268e-11,0.498157467451457,0.657,0.576,1.09383015833637e-06,"6","FBXW7"
2.58613864840111e-07,0.497365842775009,0.424,0.342,0.00679585514026843,"6","POLK"
1.01917079704839e-09,0.497265070458875,0.526,0.435,2.67817702048376e-05,"6","ZNF407"
1.58294503957804e-14,0.496575595206636,0.66,0.544,4.15966297500316e-10,"6","VPS8"
1.78739796238749e-09,0.495999673960248,0.511,0.431,4.69692436556183e-05,"6","PPP2R5E"
3.87717413755963e-12,0.495946772985344,0.557,0.45,1.01884381986792e-07,"6","RNF111"
8.87575254075126e-10,0.495805099344737,0.547,0.473,2.33237025265862e-05,"6","MORF4L2"
2.28775474362543e-07,0.49534468506142,0.369,0.29,0.00601176191529891,"6","AHCTF1"
8.35333601928158e-10,0.494679865336293,0.456,0.354,2.19508963914681e-05,"6","NFATC2"
6.41449021662491e-07,0.494677173332199,0.512,0.458,0.0168559973912469,"6","COMMD1"
1.78854341658173e-10,0.494547889844624,0.59,0.517,4.69993439009348e-06,"6","OSTF1"
5.05062466547576e-13,0.494502749291706,0.605,0.497,1.32720314959372e-08,"6","TET3"
3.48718695289409e-13,0.494306743172101,0.686,0.604,9.16362987481508e-09,"6","PTBP3"
8.86570145528635e-28,0.49387937662304,0.931,0.84,2.32972902842015e-23,"6","SAMHD1"
3.15223070017079e-07,0.493754753991117,0.438,0.368,0.00828343183390881,"6","CISD2"
7.96778045016585e-11,0.493172232005569,0.586,0.494,2.09377334669458e-06,"6","SRPK2"
4.13365155841268e-08,0.491676932668354,0.439,0.351,0.00108624095651968,"6","CREBL2"
2.58727114187003e-10,0.491201333553595,0.598,0.529,6.79883110660606e-06,"6","RTN3"
1.28697893382985e-09,0.490915635355114,0.57,0.486,3.38192324231808e-05,"6","MBNL2"
4.71215908191733e-08,0.490753389238709,0.454,0.372,0.00123826116354624,"6","DCTN4"
5.97870652571967e-14,0.490581385150203,0.742,0.647,1.57108450082862e-09,"6","SUMF1"
1.86012666448488e-06,0.490178819388013,0.381,0.305,0.0488804084893336,"6","TBC1D15"
5.43330134619961e-21,0.489265019100987,0.843,0.771,1.42776292775433e-16,"6","RAP1B"
3.73965631264899e-07,0.489182382721371,0.33,0.246,0.00982706885837901,"6","GYS1"
7.30651936911314e-18,0.488540331495731,0.749,0.616,1.92000715981555e-13,"6","CPQ"
1.89293035288521e-08,0.487675411890629,0.515,0.44,0.000497424238131175,"6","RALY"
3.02654775072216e-34,0.487551837429641,0.972,0.906,7.95316217934768e-30,"6","LPP"
2.04859045417765e-12,0.486900213478066,0.64,0.531,5.38328599548802e-08,"6","CLASP2"
6.44079326014116e-19,0.486604546452404,0.794,0.718,1.69251165289989e-14,"6","TBL1XR1"
5.16602456578596e-08,0.486396960787435,0.414,0.323,0.00135752793539724,"6","TTBK2"
3.24491863995989e-13,0.486180441730052,0.681,0.591,8.5269972020866e-09,"6","BABAM2"
7.79788018177523e-08,0.485812454216033,0.388,0.304,0.0020491269541669,"6","ERN1"
9.20090681734762e-08,0.485767877749812,0.46,0.38,0.00241781429346261,"6","TRPC4AP"
1.14832677019609e-07,0.485565607600512,0.403,0.322,0.00301757308672128,"6","OGDH"
6.90911240639584e-07,0.484826425071447,0.311,0.233,0.018155765581527,"6","TTC7B"
6.32328455037343e-07,0.482934145228986,0.402,0.326,0.0166163271414713,"6","CMC1"
1.88180183036457e-23,0.482906723040622,0.736,0.554,4.94499884983201e-19,"6","JAK2"
1.83878258573035e-07,0.480833287854327,0.477,0.398,0.00483195287878221,"6","CCDC18-AS1"
4.59163485613253e-13,0.480568555963021,0.584,0.466,1.20658980749451e-08,"6","CPED1"
9.88137424915708e-07,0.478860434445408,0.367,0.288,0.025966275251935,"6","SLC2A9"
6.09010978194946e-12,0.478785596880691,0.565,0.459,1.60035904850068e-07,"6","SMG1"
1.01155783081293e-06,0.477956841156724,0.363,0.286,0.0265817166781021,"6","SNX30"
1.05827460907381e-08,0.477046297062619,0.501,0.409,0.000278093401772417,"6","FOXN2"
1.84209950756772e-07,0.476874897599617,0.472,0.395,0.00484066908598646,"6","PSPC1"
6.05160942149238e-09,0.47634877986948,0.544,0.455,0.000159024192377977,"6","ATP6V0A1"
1.33017542155293e-32,0.475224392950072,0.877,0.716,3.49543497275679e-28,"6","ATP8B4"
6.26380844189603e-07,0.474853484110541,0.383,0.298,0.0164600358236144,"6","AHCYL2"
2.68365137407612e-35,0.474141770313379,0.965,0.911,7.05209908079724e-31,"6","MAML2"
4.31944946857602e-11,0.4738133190467,0.539,0.43,1.13506493135241e-06,"6","LRRC8C"
1.71214413419949e-10,0.473546362400304,0.518,0.416,4.49917235584943e-06,"6","SETD5"
2.12843703729641e-09,0.473309443902459,0.635,0.57,5.59310684660749e-05,"6","YME1L1"
1.09642626690167e-07,0.470882972851433,0.421,0.337,0.0028811889441642,"6","PPIP5K2"
1.40584409789639e-21,0.470756283059045,0.909,0.825,3.69427712045214e-17,"6","HLA-E"
2.6300132099715e-15,0.470109336994466,0.746,0.649,6.9111487131631e-11,"6","SND1"
4.55781213100521e-18,0.469287192900353,0.789,0.671,1.19770187178555e-13,"6","NSMCE2"
4.05171273336778e-08,0.469231786143545,0.488,0.406,0.00106470907207438,"6","TNKS"
9.42497303718125e-28,0.468409538982755,0.906,0.821,2.47669441471049e-23,"6","CTSC"
2.31085067865327e-18,0.467917710990855,0.733,0.61,6.07245341336508e-14,"6","DYRK1A"
4.89231022105168e-08,0.467624765591349,0.445,0.358,0.00128560127988796,"6","MAPK8"
4.50221835083494e-08,0.467256423183818,0.391,0.304,0.00118309293823241,"6","CD59"
3.20802961448096e-16,0.466406507073478,0.698,0.589,8.43006022093306e-12,"6","ZNF644"
3.91488733170822e-26,0.466089085115098,0.985,0.949,1.02875409302629e-21,"6","ZFP36L1"
1.46029133224634e-06,0.466063212877208,0.343,0.267,0.0383735356287692,"6","NCOA6"
1.09943917953322e-25,0.465735736201641,0.924,0.85,2.8891062759774e-21,"6","DOCK2"
3.83024942367103e-07,0.465541709025858,0.464,0.387,0.0100651294355227,"6","AGO4"
6.36135711852047e-16,0.465435485251524,0.714,0.607,1.67163742360481e-11,"6","ZNF638"
6.72554338968005e-09,0.465106960646298,0.568,0.488,0.000176733829194012,"6","PLEKHA2"
1.27977731635362e-10,0.464144536918032,0.551,0.457,3.36299883191404e-06,"6","RC3H1"
1.58809341941859e-08,0.463636779949,0.454,0.361,0.000417319188754816,"6","ARSB"
2.76213904001915e-10,0.463343931728761,0.536,0.441,7.25834896936233e-06,"6","SP3"
8.76481257576662e-10,0.462950266173012,0.54,0.45,2.30321744865995e-05,"6","SRSF4"
1.20841939884323e-18,0.462801049869036,0.823,0.731,3.17548449628025e-14,"6","MFSD1"
2.3984565215806e-07,0.462461030624983,0.525,0.464,0.0063026640474095,"6","PHF3"
1.73835680285657e-08,0.46126211755501,0.448,0.359,0.000456805400654649,"6","KLHL24"
1.33000181411473e-31,0.459636653954546,0.924,0.76,3.49497876713068e-27,"6","MARCH1"
5.69640143806366e-07,0.458114544470688,0.461,0.387,0.0149690036989437,"6","FARS2"
9.06116827461662e-07,0.457626419545845,0.399,0.321,0.0238109379920376,"6","SNHG25"
6.42458624609187e-08,0.457428463004577,0.488,0.395,0.00168825277374802,"6","RAB20"
4.2493094720526e-07,0.456926307064838,0.409,0.327,0.0111663354306598,"6","RNF217"
1.73165545171173e-07,0.454702297062619,0.441,0.36,0.00455044419600808,"6","TPP2"
1.08847261600802e-09,0.454659411127106,0.492,0.388,2.86028834034587e-05,"6","NBAS"
5.75329907172673e-09,0.454324922503116,0.463,0.378,0.000151185193006835,"6","RNF19A"
3.25307780912943e-33,0.452668718803348,0.974,0.908,8.54843786683031e-29,"6","VMP1"
2.10150854508529e-12,0.451924060181661,0.649,0.551,5.52234415477513e-08,"6","EPC1"
5.88423788297635e-19,0.451757825400203,0.866,0.776,1.54626003088853e-14,"6","NIPBL"
1.70057678065506e-06,0.451623768040206,0.46,0.388,0.0446877566420537,"6","TMEM65"
4.68816334129195e-08,0.45144036969326,0.435,0.347,0.0012319555628247,"6","ATXN7"
1.04059372344028e-24,0.450195334506276,0.887,0.767,2.73447218645636e-20,"6","DAPK1"
4.25948547148627e-23,0.449607247609509,0.859,0.757,1.11930759219716e-18,"6","VPS13B"
1.75448062917349e-06,0.449220825421957,0.483,0.417,0.0461042419734211,"6","UBAP1"
1.30446674848883e-14,0.447653884862674,0.783,0.683,3.42787772167895e-10,"6","AP3B1"
1.51855981270207e-06,0.446872535190976,0.507,0.439,0.0399047147581851,"6","SCARB2"
5.08756234539975e-31,0.445640384272549,0.986,0.967,1.33690963312415e-26,"6","HNRNPA2B1"
2.45597167381042e-07,0.444947590005845,0.485,0.415,0.00645380236443902,"6","CNOT4"
1.50276629115004e-06,0.444173022074748,0.431,0.353,0.0394896925988407,"6","DNAJC5"
9.08897494839235e-11,0.443812576438669,0.662,0.578,2.38840083693854e-06,"6","TRIP12"
9.47748218419149e-19,0.440585629480269,0.981,0.962,2.49049276836184e-14,"6","PABPC1"
3.26460870036853e-07,0.440361028074537,0.355,0.27,0.00857873874282843,"6","CWF19L2"
4.35734776737791e-07,0.440050978909677,0.474,0.395,0.0114502384631157,"6","HECTD1"
1.0665774794563e-08,0.440021690182607,0.57,0.487,0.000280275230051526,"6","CLASP1"
3.14124940466173e-10,0.43996535939576,0.566,0.47,8.2545751855701e-06,"6","PDCD6IP"
9.98285636686332e-10,0.43971218837802,0.343,0.24,2.62329499608434e-05,"6","GRAMD1B"
7.15864118031494e-28,0.4392503056216,0.97,0.916,1.88114772936316e-23,"6","FYB1"
6.96305368828875e-15,0.438915042801177,0.559,0.433,1.82975124820852e-10,"6","CBLB"
1.43430309520997e-08,0.437534077840725,0.517,0.434,0.000376906167359277,"6","UBE3A"
2.1947178783784e-18,0.437237350756039,0.71,0.563,5.76727964080276e-14,"6","SRGAP2"
7.36327860359641e-07,0.436519487543546,0.427,0.349,0.0193492235145306,"6","TNKS2"
5.2259814534573e-07,0.436433875892388,0.488,0.409,0.0137328340633951,"6","IPMK"
1.12810554241464e-06,0.435659240482379,0.36,0.281,0.0296443574435718,"6","NCK1-DT"
1.09293255924788e-06,0.435455910952888,0.481,0.41,0.0287200817919157,"6","OGA"
2.37693756714766e-07,0.43497556257973,0.468,0.387,0.00624611653895063,"6","ASXL2"
1.85750282251782e-06,0.434300432776474,0.425,0.35,0.0488114591701232,"6","FOXJ3"
8.27036205789403e-08,0.433582495443475,0.424,0.331,0.00217328574157339,"6","MFSD14C"
3.80310160662842e-08,0.43282735538913,0.599,0.524,0.000999379040189816,"6","CEP350"
2.17250910461992e-13,0.432783654220629,0.717,0.636,5.70891942512024e-09,"6","SRSF11"
7.80874533852694e-11,0.432521840198101,0.612,0.515,2.05198210005811e-06,"6","HCK"
9.32773543571089e-07,0.431352279270783,0.57,0.506,0.0245114231779611,"6","RSRC2"
1.37129826532224e-18,0.429099316330208,0.877,0.808,3.60349758161377e-14,"6","MACF1"
9.83332916063935e-08,0.428948128595842,0.597,0.544,0.00258400223683281,"6","TRA2A"
4.96360921746139e-07,0.428759407209652,0.42,0.338,0.013043372301645,"6","FAM120B"
3.41346078544077e-11,0.428610545746671,0.644,0.548,8.96989225198125e-07,"6","ZNF710"
1.75270824732093e-08,0.427881231433816,0.591,0.51,0.000460576673230993,"6","PDS5A"
9.0363711641785e-28,0.426933850670737,0.936,0.858,2.37457761452283e-23,"6","UBE2E2"
9.97824305572897e-10,0.426624867417743,0.459,0.35,2.62208271018446e-05,"6","SRGAP2B"
1.97171166237178e-15,0.426053338253214,0.744,0.639,5.18126390638056e-11,"6","NCOA3"
4.29882744204824e-09,0.425100503121056,0.609,0.536,0.000112964587522144,"6","TAOK1"
5.96754511947691e-10,0.42497543413807,0.877,0.868,1.56815150649614e-05,"6","TPM3"
6.25505361140162e-10,0.424032441613736,0.604,0.514,1.64370298800412e-05,"6","SOS1"
6.48036284721917e-09,0.42362421404005,0.586,0.489,0.000170290974899225,"6","MAP3K1"
1.39329620183065e-12,0.42215866127753,0.775,0.701,3.66130375917059e-08,"6","JAK1"
1.38120485455123e-09,0.421620802486999,0.568,0.476,3.62953011678973e-05,"6","GPATCH8"
1.13418737810136e-09,0.420792199461367,0.581,0.489,2.98041759217476e-05,"6","PHF20"
9.46346207786936e-07,0.419320399546842,0.432,0.351,0.0248680856482251,"6","CCSER2"
1.03562727320956e-18,0.419053298292353,0.873,0.775,2.72142134854008e-14,"6","BAZ2B"
2.08016257222004e-11,0.418793472036766,0.667,0.578,5.46625120727983e-07,"6","TAB2"
1.11583701539947e-09,0.418350529787175,0.756,0.709,2.93219650906672e-05,"6","PCBP2"
1.08182264383503e-10,0.417274525461176,0.566,0.463,2.84281354346968e-06,"6","CACUL1"
1.07528228535629e-08,0.416780924698977,0.724,0.674,0.000282562678945927,"6","DNAJB6"
1.08034368482412e-06,0.416725103993956,0.49,0.408,0.0283892713498082,"6","SPTLC2"
1.36639863013074e-15,0.414848882272657,0.855,0.774,3.59062232025757e-11,"6","SRSF7"
2.48463646293628e-15,0.414677175419005,0.76,0.676,6.52912769730396e-11,"6","WAC"
9.89792558061437e-13,0.414642816635738,0.816,0.772,2.60097688407384e-08,"6","RAB10"
1.47179790094311e-09,0.413199368907735,0.309,0.21,3.8675905240983e-05,"6","PLA2G7"
4.77189017288628e-11,0.412026052485071,0.76,0.688,1.25395729963106e-06,"6","HCLS1"
1.63323667177833e-09,0.41112275255368,0.656,0.572,4.29181932609909e-05,"6","PCM1"
3.0942436648328e-16,0.411017540695222,0.941,0.914,8.13105350244763e-12,"6","UBE2D3"
2.54904390388004e-13,0.410958240037403,0.816,0.769,6.69837757061596e-09,"6","SRSF3"
7.48129333616643e-08,0.409721995126337,0.522,0.439,0.00196593426287781,"6","RAP2B"
3.07073276895076e-08,0.409243354282038,0.514,0.421,0.000806927157024882,"6","ZFC3H1"
5.01336354451716e-10,0.408080222266703,0.664,0.582,1.31741167222822e-05,"6","LUC7L3"
1.12529646603944e-25,0.408050802645173,0.986,0.977,2.95705405345844e-21,"6","DDX5"
2.15470555995354e-17,0.406925254899352,0.797,0.68,5.6621352704459e-13,"6","PHACTR1"
5.37286275777842e-28,0.406808165449379,0.936,0.805,1.41188087548901e-23,"6","AOAH"
1.18925998979493e-15,0.406543242691123,0.92,0.885,3.12513740118311e-11,"6","HNRNPU"
1.24971121538557e-06,0.404727057031408,0.543,0.49,0.0328399113179021,"6","TPP1"
3.64058567488775e-07,0.402496662271032,0.58,0.508,0.00956673103647004,"6","ZNF207"
6.6408417908519e-32,0.401486094479935,0.967,0.856,1.74508040580006e-27,"6","C1QA"
2.99037471336627e-24,0.401277181448643,0.971,0.881,7.85810667178387e-20,"6","MS4A6A"
1.8520313055152e-06,0.401064803451729,0.482,0.407,0.0486676786463284,"6","SPG11"
4.82450747058018e-08,0.398494241288934,0.468,0.376,0.00126778407311906,"6","CARMIL1"
2.80318770352346e-15,0.395344279108695,0.776,0.698,7.36621664731895e-11,"6","ARID4B"
4.66623778054936e-08,0.394436454047174,0.619,0.528,0.00122619396397276,"6","AC020916.1"
6.89147102435098e-10,0.394387903794241,0.565,0.469,1.81094075577895e-05,"6","NAGK"
1.1503493304716e-15,0.394082982272555,0.841,0.763,3.02288797061327e-11,"6","BIRC6"
6.02985825015798e-08,0.393811212407823,0.381,0.288,0.00158452615097651,"6","CROCC"
1.16978369694296e-20,0.393801608458808,0.974,0.943,3.0739575988267e-16,"6","PICALM"
7.07969501147578e-21,0.393380794412256,0.855,0.731,1.86040225511561e-16,"6","UVRAG"
5.22836103686125e-09,0.392801039903671,0.64,0.563,0.00013739087132664,"6","NCOR1"
2.72030415887358e-11,0.391940441243103,0.769,0.65,7.14841526868798e-07,"6","FKBP5"
5.47381618788311e-11,0.391697960050589,0.794,0.72,1.43840941785192e-06,"6","RSRP1"
3.85566871872334e-22,0.391067855975545,0.948,0.857,1.01319262590612e-17,"6","TBXAS1"
1.13518428068076e-06,0.389726874746424,0.478,0.398,0.029830372527729,"6","PER1"
2.17477886009714e-08,0.3887445503456,0.656,0.596,0.000571488388856328,"6","CAB39"
9.61272713013125e-09,0.38847232977382,0.391,0.287,0.000252603243525589,"6","SH3BP5"
4.54664088700705e-09,0.387909541727342,0.633,0.536,0.000119476629228771,"6","UBE2E1"
4.21338303268095e-13,0.387731014351661,0.765,0.668,1.1071927933279e-08,"6","CDC42SE2"
